HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Konyaspor,Sivasspor,0,1,A,0.0,0.0,D,15.0,11.0,4.0,2.0,9.0,14.0,8.0,5.0,3.0,3.0,0.0,0.0
Goztep,Antalyaspor,4,0,H,1.0,0.0,H,6.0,15.0,4.0,3.0,17.0,14.0,1.0,12.0,4.0,1.0,1.0,0.0
Kayserispor,Altay,1,0,H,1.0,0.0,H,10.0,8.0,3.0,1.0,14.0,12.0,8.0,2.0,0.0,1.0,0.0,0.0
Rizespor,Besiktas,2,2,D,0.0,1.0,A,10.0,22.0,5.0,10.0,16.0,17.0,3.0,4.0,5.0,3.0,1.0,1.0
Fenerbahce,Ad. Demirspor,1,2,A,1.0,1.0,D,15.0,15.0,3.0,8.0,17.0,11.0,9.0,1.0,2.0,3.0,0.0,0.0
Besiktas,Gaziantep,1,0,H,0.0,0.0,D,16.0,7.0,4.0,3.0,9.0,15.0,10.0,4.0,1.0,3.0,0.0,0.0
Yeni Malatyaspor,Goztep,1,2,A,1.0,1.0,D,14.0,11.0,2.0,3.0,7.0,14.0,3.0,6.0,1.0,1.0,0.0,0.0
Ad. Demirspor,Kayserispor,1,1,D,1.0,0.0,H,12.0,16.0,7.0,11.0,11.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0
Karagumruk,Rizespor,2,0,H,1.0,0.0,H,9.0,14.0,3.0,4.0,15.0,11.0,4.0,3.0,4.0,2.0,1.0,0.0
Sivasspor,Trabzonspor,1,1,D,1.0,1.0,D,10.0,10.0,4.0,3.0,13.0,10.0,3.0,2.0,2.0,1.0,0.0,0.0
Antalyaspor,Fenerbahce,1,1,D,0.0,0.0,D,14.0,4.0,3.0,2.0,18.0,10.0,1.0,1.0,3.0,1.0,0.0,0.0
Altay,Alanyaspor,0,2,A,0.0,1.0,A,16.0,12.0,5.0,7.0,20.0,7.0,9.0,0.0,4.0,1.0,0.0,0.0
Giresunspor,Kasimpasa,0,2,A,0.0,1.0,A,11.0,14.0,2.0,4.0,12.0,13.0,7.0,7.0,0.0,0.0,1.0,0.0
Hatayspor,Galatasaray,4,2,H,1.0,2.0,A,16.0,13.0,7.0,5.0,8.0,7.0,9.0,5.0,5.0,5.0,0.0,1.0
Karagumruk,Besiktas,0,1,A,0.0,1.0,A,12.0,11.0,5.0,3.0,10.0,13.0,3.0,4.0,1.0,1.0,0.0,0.0
Konyaspor,Ad. Demirspor,1,0,H,0.0,0.0,D,20.0,15.0,8.0,5.0,10.0,15.0,8.0,7.0,3.0,2.0,0.0,0.0
Goztep,Sivasspor,2,1,H,1.0,0.0,H,10.0,20.0,3.0,5.0,19.0,14.0,5.0,1.0,4.0,4.0,0.0,0.0
Kayserispor,Buyuksehyr,1,0,H,0.0,0.0,D,3.0,14.0,1.0,4.0,14.0,13.0,2.0,1.0,2.0,3.0,0.0,0.0
Fenerbahce,Altay,2,1,H,1.0,1.0,D,18.0,3.0,5.0,1.0,16.0,23.0,4.0,2.0,2.0,4.0,0.0,0.0
Trabzonspor,Giresunspor,1,1,D,0.0,0.0,D,23.0,6.0,9.0,3.0,13.0,11.0,9.0,2.0,2.0,2.0,0.0,0.0
Alanyaspor,Hatayspor,6,0,H,2.0,0.0,H,20.0,2.0,10.0,1.0,8.0,13.0,3.0,1.0,1.0,1.0,0.0,0.0
Rizespor,Antalyaspor,2,1,H,1.0,1.0,D,11.0,18.0,4.0,10.0,15.0,15.0,6.0,7.0,2.0,3.0,0.0,1.0
Galatasaray,Kasimpasa,1,3,A,1.0,1.0,D,14.0,17.0,6.0,4.0,8.0,11.0,5.0,6.0,0.0,1.0,0.0,0.0
Yeni Malatyaspor,Besiktas,1,1,D,0.0,0.0,D,11.0,18.0,4.0,3.0,13.0,12.0,3.0,6.0,2.0,2.0,0.0,0.0
Ad. Demirspor,Karagumruk,5,0,H,1.0,0.0,H,17.0,8.0,9.0,5.0,15.0,9.0,7.0,4.0,1.0,4.0,0.0,1.0
Sivasspor,Fenerbahce,1,1,D,0.0,1.0,A,18.0,9.0,5.0,3.0,14.0,19.0,9.0,6.0,2.0,3.0,0.0,0.0
Buyuksehyr,Goztep,1,2,A,0.0,1.0,A,20.0,6.0,7.0,5.0,7.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0
Hatayspor,Rizespor,0,0,D,0.0,0.0,D,13.0,7.0,2.0,0.0,14.0,7.0,6.0,4.0,3.0,1.0,0.0,0.0
Kasimpasa,Kayserispor,3,1,H,2.0,1.0,H,16.0,10.0,6.0,2.0,16.0,14.0,4.0,3.0,2.0,2.0,0.0,0.0
Altay,Konyaspor,0,1,A,0.0,0.0,D,8.0,13.0,3.0,4.0,15.0,11.0,6.0,4.0,4.0,1.0,1.0,0.0
Antalyaspor,Gaziantep,0,0,D,0.0,0.0,D,11.0,14.0,5.0,7.0,15.0,14.0,3.0,5.0,3.0,1.0,0.0,0.0
Giresunspor,Alanyaspor,1,3,A,1.0,2.0,A,15.0,12.0,5.0,5.0,14.0,13.0,7.0,2.0,1.0,4.0,0.0,0.0
Galatasaray,Trabzonspor,1,2,A,1.0,0.0,H,16.0,19.0,6.0,5.0,15.0,16.0,4.0,8.0,2.0,4.0,0.0,0.0
Kayserispor,Hatayspor,4,3,H,1.0,0.0,H,10.0,16.0,7.0,4.0,12.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0
Konyaspor,Giresunspor,1,0,H,0.0,0.0,D,13.0,6.0,3.0,3.0,11.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0
Gaziantep,Sivasspor,5,1,H,3.0,1.0,H,11.0,13.0,7.0,5.0,15.0,11.0,4.0,3.0,4.0,3.0,0.0,1.0
Karagumruk,Yeni Malatyaspor,1,0,H,0.0,0.0,D,15.0,13.0,7.0,4.0,10.0,13.0,5.0,5.0,1.0,5.0,0.0,0.0
Trabzonspor,Kasimpasa,1,0,H,1.0,0.0,H,7.0,15.0,4.0,4.0,19.0,14.0,2.0,3.0,3.0,5.0,1.0,1.0
Fenerbahce,Buyuksehyr,0,1,A,0.0,0.0,D,12.0,14.0,2.0,6.0,17.0,12.0,1.0,6.0,3.0,4.0,0.0,0.0
Alanyaspor,Galatasaray,1,1,D,1.0,1.0,D,14.0,7.0,5.0,4.0,13.0,13.0,8.0,1.0,0.0,1.0,1.0,0.0
Rizespor,Ad. Demirspor,1,3,A,0.0,2.0,A,19.0,15.0,11.0,8.0,15.0,9.0,8.0,6.0,5.0,3.0,0.0,0.0
Besiktas,Antalyaspor,0,0,D,0.0,0.0,D,17.0,5.0,4.0,2.0,18.0,13.0,11.0,2.0,6.0,5.0,1.0,0.0
Goztep,Altay,0,2,A,0.0,1.0,A,21.0,5.0,4.0,2.0,13.0,14.0,6.0,6.0,3.0,3.0,0.0,0.0
Altay,Rizespor,0,0,D,0.0,0.0,D,12.0,10.0,3.0,2.0,23.0,12.0,6.0,3.0,3.0,2.0,0.0,0.0
Buyuksehyr,Gaziantep,2,0,H,1.0,0.0,H,10.0,21.0,3.0,2.0,11.0,7.0,2.0,6.0,1.0,1.0,0.0,0.0
Giresunspor,Fenerbahce,1,2,A,1.0,1.0,D,13.0,18.0,5.0,2.0,8.0,15.0,3.0,8.0,2.0,4.0,1.0,0.0
Galatasaray,Kayserispor,1,1,D,0.0,0.0,D,26.0,5.0,7.0,3.0,8.0,13.0,13.0,3.0,1.0,1.0,0.0,0.0
Sivasspor,Yeni Malatyaspor,2,1,H,0.0,1.0,A,14.0,14.0,5.0,5.0,16.0,12.0,6.0,2.0,2.0,1.0,0.0,0.0
Antalyaspor,Karagumruk,3,0,H,2.0,0.0,H,15.0,9.0,7.0,3.0,13.0,12.0,4.0,1.0,1.0,3.0,0.0,0.0
Kasimpasa,Alanyaspor,2,2,D,0.0,1.0,A,22.0,10.0,5.0,3.0,12.0,7.0,13.0,3.0,3.0,1.0,0.0,0.0
Trabzonspor,Konyaspor,2,1,H,1.0,0.0,H,15.0,11.0,6.0,4.0,10.0,13.0,6.0,4.0,0.0,3.0,0.0,0.0
Ad. Demirspor,Besiktas,1,1,D,0.0,1.0,A,17.0,12.0,3.0,6.0,17.0,13.0,8.0,4.0,3.0,2.0,0.0,0.0
Hatayspor,Goztep,2,1,H,2.0,0.0,H,15.0,7.0,6.0,3.0,20.0,9.0,4.0,6.0,5.0,3.0,0.0,0.0
Konyaspor,Kasimpasa,4,4,D,2.0,1.0,H,14.0,10.0,6.0,5.0,9.0,14.0,4.0,4.0,2.0,6.0,0.0,0.0
Rizespor,Buyuksehyr,0,2,A,0.0,1.0,A,17.0,7.0,5.0,4.0,3.0,18.0,7.0,2.0,2.0,4.0,0.0,0.0
Yeni Malatyaspor,Antalyaspor,1,2,A,0.0,1.0,A,15.0,11.0,3.0,5.0,7.0,7.0,9.0,2.0,1.0,1.0,0.0,0.0
Kayserispor,Giresunspor,2,1,H,2.0,0.0,H,14.0,12.0,3.0,6.0,13.0,16.0,2.0,8.0,4.0,3.0,0.0,0.0
Besiktas,Altay,1,0,H,0.0,0.0,D,18.0,9.0,8.0,1.0,16.0,11.0,7.0,2.0,3.0,1.0,0.0,0.0
Gaziantep,Ad. Demirspor,0,3,A,0.0,1.0,A,9.0,18.0,4.0,9.0,13.0,6.0,4.0,7.0,2.0,1.0,0.0,0.0
Alanyaspor,Trabzonspor,0,4,A,0.0,4.0,A,17.0,18.0,4.0,6.0,8.0,9.0,5.0,10.0,0.0,0.0,0.0,0.0
Karagumruk,Sivasspor,1,0,H,0.0,0.0,D,13.0,9.0,3.0,2.0,13.0,13.0,5.0,3.0,2.0,4.0,0.0,0.0
Fenerbahce,Hatayspor,2,0,H,0.0,0.0,D,15.0,11.0,6.0,5.0,14.0,16.0,10.0,4.0,0.0,2.0,0.0,0.0
Goztep,Galatasaray,2,3,A,1.0,1.0,D,13.0,10.0,5.0,7.0,19.0,10.0,5.0,6.0,3.0,3.0,0.0,0.0
Gaziantep,Yeni Malatyaspor,0,0,D,0.0,0.0,D,16.0,10.0,6.0,1.0,16.0,13.0,6.0,4.0,2.0,3.0,0.0,0.0
Buyuksehyr,Konyaspor,2,1,H,0.0,1.0,A,13.0,12.0,4.0,4.0,11.0,11.0,2.0,3.0,2.0,1.0,0.0,0.0
Ad. Demirspor,Antalyaspor,0,0,D,0.0,0.0,D,14.0,10.0,4.0,3.0,16.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0
Trabzonspor,Kayserispor,3,2,H,0.0,2.0,A,22.0,17.0,10.0,7.0,4.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0
Buyuksehyr,Karagumruk,1,2,A,1.0,2.0,A,13.0,5.0,3.0,4.0,14.0,8.0,2.0,3.0,2.0,2.0,0.0,0.0
Sivasspor,Besiktas,2,3,A,1.0,2.0,A,20.0,17.0,6.0,10.0,8.0,16.0,6.0,6.0,0.0,3.0,0.0,0.0
Altay,Gaziantep,3,2,H,2.0,2.0,D,9.0,12.0,5.0,3.0,17.0,10.0,8.0,4.0,2.0,3.0,0.0,0.0
Giresunspor,Goztep,3,1,H,1.0,0.0,H,16.0,9.0,6.0,4.0,10.0,16.0,7.0,5.0,0.0,1.0,0.0,0.0
Alanyaspor,Konyaspor,5,1,H,4.0,1.0,H,17.0,14.0,10.0,3.0,11.0,12.0,4.0,5.0,1.0,3.0,0.0,1.0
Hatayspor,Yeni Malatyaspor,5,2,H,3.0,0.0,H,13.0,14.0,8.0,7.0,10.0,9.0,2.0,4.0,1.0,0.0,0.0,0.0
Galatasaray,Rizespor,4,2,H,1.0,1.0,D,18.0,7.0,9.0,4.0,19.0,15.0,9.0,4.0,6.0,5.0,0.0,1.0
Kasimpasa,Fenerbahce,1,2,A,0.0,1.0,A,16.0,9.0,8.0,2.0,15.0,18.0,8.0,4.0,6.0,1.0,1.0,0.0
Yeni Malatyaspor,Ad. Demirspor,1,0,H,0.0,0.0,D,15.0,20.0,5.0,2.0,13.0,11.0,5.0,6.0,1.0,0.0,0.0,0.0
Goztep,Kasimpasa,2,3,A,1.0,1.0,D,8.0,14.0,3.0,5.0,25.0,10.0,4.0,4.0,4.0,3.0,0.0,0.0
Rizespor,Giresunspor,1,2,A,1.0,1.0,D,5.0,15.0,2.0,7.0,13.0,17.0,5.0,2.0,3.0,1.0,0.0,0.0
Konyaspor,Galatasaray,2,0,H,2.0,0.0,H,12.0,11.0,6.0,5.0,15.0,10.0,7.0,5.0,0.0,0.0,0.0,0.0
Karagumruk,Altay,0,0,D,0.0,0.0,D,17.0,6.0,4.0,1.0,8.0,15.0,6.0,1.0,3.0,2.0,0.0,1.0
Antalyaspor,Sivasspor,1,0,H,1.0,0.0,H,6.0,11.0,4.0,2.0,15.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0
Fenerbahce,Trabzonspor,1,1,D,0.0,1.0,A,11.0,17.0,5.0,3.0,11.0,15.0,4.0,4.0,2.0,1.0,1.0,0.0
Besiktas,Buyuksehyr,2,2,D,1.0,2.0,A,16.0,4.0,4.0,2.0,10.0,15.0,3.0,3.0,3.0,3.0,0.0,0.0
Gaziantep,Hatayspor,2,2,D,1.0,2.0,A,19.0,7.0,5.0,3.0,6.0,12.0,11.0,3.0,1.0,2.0,0.0,0.0
Kayserispor,Alanyaspor,1,2,A,1.0,1.0,D,3.0,15.0,1.0,4.0,9.0,9.0,2.0,4.0,3.0,1.0,0.0,0.0
Hatayspor,Karagumruk,3,0,H,2.0,0.0,H,13.0,10.0,6.0,3.0,19.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0
Altay,Yeni Malatyaspor,1,0,H,1.0,0.0,H,8.0,6.0,1.0,1.0,16.0,13.0,3.0,2.0,4.0,4.0,0.0,0.0
Kasimpasa,Rizespor,3,1,H,1.0,0.0,H,22.0,9.0,7.0,4.0,16.0,5.0,3.0,4.0,1.0,0.0,0.0,1.0
Trabzonspor,Goztep,4,2,H,2.0,2.0,D,16.0,15.0,10.0,6.0,10.0,14.0,3.0,6.0,2.0,3.0,0.0,0.0
Kayserispor,Konyaspor,2,3,A,2.0,1.0,H,14.0,18.0,4.0,10.0,11.0,9.0,8.0,2.0,2.0,3.0,0.0,0.0
Ad. Demirspor,Sivasspor,2,3,A,0.0,1.0,A,11.0,9.0,5.0,6.0,14.0,12.0,6.0,2.0,2.0,3.0,0.0,0.0
Alanyaspor,Fenerbahce,2,5,A,0.0,1.0,A,14.0,18.0,9.0,9.0,14.0,14.0,12.0,4.0,1.0,2.0,0.0,0.0
Buyuksehyr,Antalyaspor,0,1,A,0.0,1.0,A,15.0,6.0,4.0,3.0,13.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0
Galatasaray,Besiktas,2,1,H,2.0,0.0,H,19.0,10.0,7.0,1.0,12.0,16.0,4.0,5.0,4.0,4.0,0.0,0.0
Giresunspor,Gaziantep,2,1,H,1.0,1.0,D,13.0,10.0,5.0,3.0,10.0,11.0,6.0,2.0,2.0,0.0,0.0,0.0
Karagumruk,Kayserispor,3,0,H,2.0,0.0,H,15.0,15.0,6.0,4.0,11.0,8.0,3.0,6.0,2.0,3.0,0.0,0.0
Rizespor,Trabzonspor,3,2,H,0.0,0.0,D,12.0,10.0,6.0,3.0,18.0,16.0,6.0,9.0,2.0,3.0,0.0,0.0
Yeni Malatyaspor,Kasimpasa,0,2,A,0.0,0.0,D,8.0,14.0,2.0,6.0,11.0,15.0,3.0,4.0,1.0,0.0,0.0,0.0
Ad. Demirspor,Buyuksehyr,2,1,H,1.0,0.0,H,15.0,11.0,6.0,2.0,14.0,14.0,6.0,4.0,2.0,2.0,0.0,0.0
Goztep,Alanyaspor,0,2,A,0.0,0.0,D,7.0,12.0,0.0,4.0,15.0,10.0,2.0,4.0,2.0,1.0,0.0,0.0
Besiktas,Hatayspor,1,1,D,1.0,1.0,D,22.0,10.0,12.0,3.0,9.0,15.0,7.0,4.0,1.0,4.0,0.0,0.0
Antalyaspor,Giresunspor,4,1,H,1.0,0.0,H,13.0,14.0,8.0,6.0,17.0,16.0,4.0,2.0,3.0,0.0,0.0,0.0
Sivasspor,Altay,2,1,H,0.0,0.0,D,12.0,10.0,5.0,3.0,14.0,17.0,7.0,1.0,1.0,2.0,0.0,0.0
Gaziantep,Galatasaray,3,1,H,1.0,1.0,D,19.0,13.0,7.0,4.0,10.0,11.0,7.0,7.0,0.0,3.0,0.0,0.0
Fenerbahce,Konyaspor,2,1,H,0.0,1.0,A,27.0,7.0,12.0,2.0,7.0,12.0,11.0,2.0,3.0,3.0,0.0,0.0
Giresunspor,Sivasspor,2,2,D,0.0,2.0,A,18.0,12.0,7.0,5.0,8.0,11.0,7.0,3.0,0.0,1.0,0.0,0.0
Altay,Antalyaspor,1,2,A,0.0,1.0,A,13.0,12.0,5.0,4.0,12.0,13.0,2.0,7.0,5.0,2.0,0.0,0.0
Kayserispor,Fenerbahce,0,4,A,0.0,2.0,A,7.0,17.0,1.0,9.0,17.0,15.0,4.0,0.0,1.0,2.0,0.0,0.0
Galatasaray,Karagumruk,2,0,H,2.0,0.0,H,10.0,11.0,4.0,7.0,12.0,8.0,5.0,7.0,1.0,2.0,0.0,0.0
Kasimpasa,Gaziantep,2,1,H,1.0,1.0,D,17.0,6.0,8.0,3.0,11.0,8.0,7.0,3.0,4.0,3.0,1.0,1.0
Alanyaspor,Rizespor,2,1,H,1.0,0.0,H,12.0,12.0,5.0,3.0,17.0,14.0,7.0,8.0,0.0,1.0,0.0,0.0
Konyaspor,Goztep,3,0,H,2.0,0.0,H,17.0,7.0,7.0,1.0,12.0,7.0,6.0,9.0,0.0,1.0,0.0,1.0
Trabzonspor,Besiktas,1,1,D,0.0,0.0,D,8.0,15.0,2.0,3.0,16.0,18.0,3.0,4.0,3.0,4.0,0.0,1.0
Buyuksehyr,Yeni Malatyaspor,1,0,H,1.0,0.0,H,28.0,7.0,11.0,2.0,17.0,12.0,12.0,1.0,0.0,1.0,0.0,0.0
Hatayspor,Ad. Demirspor,0,0,D,0.0,0.0,D,10.0,17.0,2.0,5.0,11.0,15.0,3.0,3.0,4.0,1.0,1.0,0.0
Karagumruk,Kasimpasa,3,2,H,2.0,0.0,H,10.0,16.0,5.0,4.0,13.0,18.0,3.0,4.0,3.0,3.0,0.0,0.0
Goztep,Kayserispor,1,2,A,1.0,2.0,A,19.0,8.0,7.0,3.0,17.0,8.0,6.0,4.0,1.0,2.0,0.0,0.0
Rizespor,Konyaspor,2,1,H,1.0,1.0,D,11.0,9.0,3.0,3.0,12.0,18.0,5.0,3.0,3.0,2.0,0.0,2.0
Besiktas,Alanyaspor,4,1,H,3.0,1.0,H,11.0,4.0,6.0,1.0,23.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0
Gaziantep,Trabzonspor,0,0,D,0.0,0.0,D,17.0,19.0,6.0,5.0,7.0,9.0,5.0,6.0,3.0,1.0,0.0,0.0
Yeni Malatyaspor,Giresunspor,0,1,A,0.0,1.0,A,10.0,12.0,4.0,4.0,12.0,18.0,4.0,4.0,3.0,1.0,0.0,0.0
Ad. Demirspor,Altay,3,1,H,2.0,0.0,H,18.0,13.0,9.0,4.0,6.0,10.0,7.0,7.0,1.0,1.0,0.0,0.0
Sivasspor,Buyuksehyr,0,2,A,0.0,1.0,A,19.0,14.0,7.0,2.0,13.0,15.0,6.0,5.0,2.0,3.0,0.0,0.0
Fenerbahce,Galatasaray,2,0,H,1.0,0.0,H,8.0,6.0,3.0,1.0,18.0,18.0,4.0,2.0,3.0,4.0,0.0,0.0
Antalyaspor,Hatayspor,4,1,H,3.0,1.0,H,14.0,6.0,8.0,4.0,11.0,11.0,3.0,5.0,1.0,1.0,0.0,1.0
Kayserispor,Rizespor,1,1,D,0.0,0.0,D,14.0,9.0,5.0,3.0,14.0,16.0,8.0,5.0,2.0,2.0,0.0,0.0
Trabzonspor,Karagumruk,1,1,D,0.0,1.0,A,30.0,11.0,6.0,1.0,11.0,8.0,15.0,4.0,1.0,3.0,0.0,0.0
Hatayspor,Sivasspor,1,1,D,0.0,1.0,A,7.0,8.0,3.0,4.0,8.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0
Alanyaspor,Antalyaspor,1,3,A,0.0,2.0,A,14.0,8.0,5.0,4.0,15.0,7.0,7.0,1.0,1.0,3.0,0.0,0.0
Altay,Buyuksehyr,1,1,D,0.0,1.0,A,11.0,18.0,4.0,6.0,12.0,14.0,3.0,9.0,2.0,1.0,0.0,0.0
Fenerbahce,Goztep,2,0,H,1.0,0.0,H,14.0,9.0,3.0,3.0,7.0,17.0,2.0,6.0,0.0,3.0,0.0,1.0
Konyaspor,Gaziantep,4,1,H,2.0,0.0,H,20.0,8.0,9.0,6.0,10.0,10.0,3.0,7.0,1.0,2.0,0.0,1.0
Kasimpasa,Ad. Demirspor,4,0,H,2.0,0.0,H,22.0,9.0,8.0,5.0,13.0,11.0,3.0,7.0,1.0,1.0,0.0,1.0
Giresunspor,Besiktas,0,0,D,0.0,0.0,D,9.0,14.0,3.0,4.0,12.0,15.0,3.0,8.0,1.0,1.0,0.0,0.0
Galatasaray,Yeni Malatyaspor,2,0,H,0.0,0.0,D,19.0,15.0,10.0,8.0,10.0,9.0,6.0,3.0,1.0,2.0,0.0,0.0
Rizespor,Fenerbahce,0,6,A,0.0,3.0,A,9.0,20.0,3.0,14.0,13.0,10.0,6.0,11.0,3.0,1.0,1.0,0.0
Gaziantep,Goztep,1,1,D,0.0,0.0,D,16.0,13.0,4.0,5.0,12.0,11.0,12.0,2.0,1.0,1.0,0.0,0.0
Karagumruk,Giresunspor,2,1,H,0.0,0.0,D,7.0,8.0,2.0,4.0,12.0,6.0,2.0,5.0,1.0,0.0,1.0,0.0
Ad. Demirspor,Trabzonspor,1,3,A,0.0,2.0,A,14.0,11.0,3.0,6.0,12.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0
Buyuksehyr,Hatayspor,3,0,H,0.0,0.0,D,21.0,3.0,8.0,1.0,6.0,10.0,3.0,2.0,1.0,1.0,0.0,0.0
Yeni Malatyaspor,Konyaspor,2,3,A,0.0,2.0,A,11.0,13.0,5.0,7.0,9.0,11.0,1.0,10.0,2.0,2.0,1.0,0.0
Altay,Galatasaray,0,1,A,0.0,1.0,A,14.0,7.0,4.0,5.0,15.0,8.0,6.0,5.0,3.0,4.0,0.0,0.0
Antalyaspor,Kayserispor,1,1,D,0.0,0.0,D,7.0,12.0,1.0,4.0,11.0,10.0,5.0,4.0,0.0,1.0,0.0,0.0
Besiktas,Kasimpasa,0,3,A,0.0,2.0,A,15.0,9.0,3.0,5.0,16.0,10.0,4.0,5.0,5.0,5.0,0.0,0.0
Sivasspor,Alanyaspor,1,0,H,0.0,0.0,D,4.0,13.0,1.0,2.0,7.0,11.0,4.0,7.0,2.0,5.0,0.0,0.0
Fenerbahce,Gaziantep,3,2,H,1.0,0.0,H,14.0,8.0,6.0,3.0,16.0,8.0,4.0,7.0,2.0,4.0,0.0,0.0
Giresunspor,Ad. Demirspor,2,0,H,1.0,0.0,H,14.0,9.0,5.0,1.0,11.0,15.0,4.0,2.0,0.0,1.0,0.0,0.0
Kasimpasa,Buyuksehyr,2,3,A,1.0,2.0,A,13.0,16.0,3.0,8.0,12.0,14.0,5.0,3.0,0.0,2.0,0.0,0.0
Konyaspor,Karagumruk,1,2,A,1.0,0.0,H,15.0,11.0,2.0,3.0,12.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0
Hatayspor,Altay,0,1,A,0.0,1.0,A,10.0,7.0,1.0,3.0,7.0,14.0,9.0,2.0,3.0,1.0,0.0,0.0
Trabzonspor,Antalyaspor,2,2,D,1.0,0.0,H,9.0,12.0,5.0,7.0,9.0,12.0,5.0,4.0,3.0,4.0,0.0,0.0
Alanyaspor,Yeni Malatyaspor,2,1,H,0.0,1.0,A,40.0,4.0,11.0,3.0,15.0,11.0,17.0,2.0,2.0,1.0,0.0,1.0
Kayserispor,Besiktas,2,3,A,1.0,0.0,H,13.0,17.0,4.0,6.0,13.0,20.0,4.0,6.0,0.0,4.0,0.0,1.0
Galatasaray,Sivasspor,2,3,A,1.0,1.0,D,10.0,14.0,3.0,5.0,10.0,17.0,6.0,1.0,2.0,4.0,0.0,0.0
Goztep,Rizespor,1,7,A,1.0,3.0,A,19.0,13.0,5.0,7.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0
Gaziantep,Kayserispor,1,1,D,1.0,1.0,D,12.0,8.0,4.0,4.0,14.0,6.0,4.0,3.0,1.0,3.0,0.0,0.0
Hatayspor,Trabzonspor,1,1,D,0.0,0.0,D,10.0,15.0,5.0,6.0,12.0,9.0,10.0,4.0,1.0,0.0,0.0,0.0
Karagumruk,Goztep,3,1,H,1.0,0.0,H,19.0,5.0,7.0,1.0,14.0,10.0,7.0,4.0,2.0,1.0,0.0,0.0
Sivasspor,Kasimpasa,1,3,A,0.0,0.0,D,14.0,10.0,4.0,4.0,14.0,15.0,3.0,4.0,2.0,2.0,0.0,0.0
Ad. Demirspor,Alanyaspor,1,2,A,1.0,1.0,D,14.0,11.0,6.0,5.0,12.0,22.0,6.0,3.0,3.0,4.0,0.0,0.0
Buyuksehyr,Galatasaray,0,0,D,0.0,0.0,D,21.0,11.0,10.0,4.0,9.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0
Altay,Giresunspor,1,1,D,0.0,1.0,A,17.0,8.0,5.0,2.0,10.0,15.0,8.0,5.0,1.0,4.0,0.0,0.0
Yeni Malatyaspor,Rizespor,1,3,A,1.0,2.0,A,13.0,12.0,2.0,8.0,9.0,11.0,4.0,6.0,1.0,2.0,0.0,0.0
Besiktas,Fenerbahce,1,1,D,1.0,1.0,D,9.0,8.0,3.0,2.0,22.0,13.0,6.0,8.0,6.0,3.0,0.0,0.0
Antalyaspor,Konyaspor,3,2,H,2.0,2.0,D,16.0,15.0,6.0,4.0,13.0,10.0,2.0,5.0,1.0,2.0,0.0,0.0
Kayserispor,Yeni Malatyaspor,3,0,H,2.0,0.0,H,11.0,12.0,6.0,3.0,16.0,19.0,6.0,1.0,1.0,3.0,0.0,0.0
Goztep,Besiktas,0,2,A,0.0,2.0,A,18.0,8.0,7.0,3.0,20.0,10.0,5.0,1.0,6.0,4.0,1.0,2.0
Trabzonspor,Altay,2,1,H,1.0,0.0,H,16.0,5.0,3.0,3.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0
Alanyaspor,Gaziantep,3,0,H,0.0,0.0,D,20.0,11.0,8.0,3.0,17.0,10.0,5.0,2.0,3.0,3.0,0.0,0.0
Fenerbahce,Karagumruk,0,0,D,0.0,0.0,D,16.0,12.0,6.0,4.0,11.0,2.0,8.0,5.0,4.0,2.0,0.0,0.0
Giresunspor,Buyuksehyr,1,1,D,0.0,1.0,A,9.0,8.0,3.0,2.0,13.0,7.0,4.0,5.0,4.0,2.0,0.0,0.0
Kasimpasa,Antalyaspor,2,4,A,1.0,1.0,D,16.0,20.0,4.0,8.0,9.0,7.0,3.0,6.0,2.0,1.0,0.0,0.0
Konyaspor,Hatayspor,3,1,H,1.0,1.0,D,22.0,7.0,7.0,1.0,10.0,13.0,7.0,2.0,1.0,2.0,0.0,0.0
Galatasaray,Ad. Demirspor,3,2,H,1.0,1.0,D,20.0,10.0,9.0,4.0,15.0,11.0,7.0,1.0,3.0,2.0,0.0,0.0
Rizespor,Sivasspor,1,2,A,1.0,1.0,D,9.0,14.0,3.0,3.0,11.0,12.0,3.0,6.0,2.0,3.0,0.0,0.0
Antalyaspor,Galatasaray,1,1,D,1.0,0.0,H,14.0,13.0,3.0,3.0,13.0,10.0,5.0,6.0,2.0,2.0,0.0,0.0
