HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Panathinaikos,Aris,1,0,H,0,0,D,12,5,3,1,11,16,3,2,4,5,0,1
PAOK,Asteras Tripolis,2,2,D,0,1,A,19,9,6,4,8,11,6,3,2,6,0,0
Levadeiakos,AEK,0,2,A,0,0,D,6,15,2,4,13,20,2,4,3,2,0,0
OFI Crete,Lamia,0,0,D,0,0,D,13,13,2,5,19,12,5,5,2,3,0,0
Ionikos,Panetolikos,1,1,D,1,1,D,15,12,2,4,14,22,2,4,3,1,0,0
Volos NFC,Panathinaikos,1,5,A,0,2,A,10,14,1,7,14,13,6,6,2,1,0,0
Olympiakos,Lamia,2,0,H,2,0,H,13,10,7,1,15,13,5,4,1,1,0,0
Levadeiakos,Atromitos,2,1,H,1,0,H,11,11,3,1,12,14,4,9,4,6,0,0
AEK,PAOK,2,0,H,1,0,H,16,4,6,0,24,16,8,5,2,3,0,0
Aris,OFI Crete,1,1,D,0,0,D,19,4,3,2,9,19,5,1,0,5,0,0
Giannina,Asteras Tripolis,2,1,H,0,0,D,10,9,4,2,11,11,6,6,3,5,0,0
Lamia,Volos NFC,2,2,D,2,1,H,14,11,8,4,18,15,4,7,1,2,0,0
OFI Crete,Ionikos,0,2,A,0,0,D,17,13,2,7,15,22,6,4,2,6,0,0
Atromitos,Aris,0,0,D,0,0,D,6,10,2,3,14,11,5,7,3,3,0,0
PAOK,Giannina,2,0,H,2,0,H,13,3,5,0,21,11,5,6,4,4,0,0
Panetolikos,Levadeiakos,0,0,D,0,0,D,12,3,1,1,11,12,4,11,2,2,0,0
Panathinaikos,Olympiakos,1,1,D,0,0,D,6,15,2,7,13,21,5,7,4,6,0,0
Asteras Tripolis,AEK,1,1,D,0,0,D,9,21,3,7,13,12,2,4,5,2,0,0
Aris,Lamia,5,0,H,3,0,H,18,8,8,5,17,16,8,3,1,2,0,1
Panetolikos,Panathinaikos,0,1,A,0,0,D,5,14,1,5,14,17,3,6,3,3,0,0
Atromitos,Asteras Tripolis,2,0,H,2,0,H,9,18,5,4,11,16,2,3,1,3,0,0
AEK,OFI Crete,3,0,H,2,0,H,26,12,10,1,16,11,11,5,0,1,0,0
Levadeiakos,Olympiakos,0,1,A,0,1,A,10,17,2,7,16,12,5,4,1,1,0,0
Volos NFC,Giannina,2,1,H,0,0,D,13,8,4,3,15,12,9,3,2,2,0,0
Ionikos,PAOK,0,3,A,0,2,A,4,8,0,5,15,23,4,2,2,0,0,0
Giannina,Aris,0,4,A,0,0,D,10,15,5,5,8,18,4,4,1,3,0,0
Panathinaikos,Atromitos,2,0,H,0,0,D,22,4,5,0,11,12,6,0,1,3,0,1
Lamia,Panetolikos,1,3,A,1,2,A,13,8,3,4,17,23,3,4,3,1,0,0
Olympiakos,AEK,0,0,D,0,0,D,8,11,2,5,18,24,3,7,3,3,0,0
PAOK,Volos NFC,3,0,H,2,0,H,18,7,7,2,15,10,3,2,2,4,0,0
Asteras Tripolis,Ionikos,1,0,H,1,0,H,11,12,3,4,9,19,5,4,3,4,0,0
OFI Crete,Levadeiakos,2,1,H,0,1,A,8,2,4,1,19,11,5,1,6,3,0,0
Levadeiakos,Aris,1,1,D,1,0,H,8,11,4,2,18,12,2,5,1,2,0,0
AEK,Lamia,3,0,H,0,0,D,14,4,9,0,18,16,5,0,3,3,0,0
Asteras Tripolis,Volos NFC,0,0,D,0,0,D,14,11,5,4,14,18,4,3,2,2,0,0
Giannina,Olympiakos,2,2,D,0,2,A,8,13,3,7,9,10,6,2,3,1,0,0
Ionikos,Panathinaikos,1,1,D,0,1,A,9,10,2,5,20,13,4,5,3,3,0,0
OFI Crete,Atromitos,0,1,A,0,1,A,21,3,7,3,13,10,7,0,1,1,0,0
Panetolikos,PAOK,0,2,A,0,1,A,9,19,1,9,12,22,3,3,2,4,0,0
Levadeiakos,Ionikos,1,0,H,1,0,H,11,9,6,2,18,21,5,3,3,5,0,1
Olympiakos,Asteras Tripolis,5,0,H,2,0,H,15,6,8,2,16,9,6,0,3,2,0,0
Volos NFC,AEK,0,4,A,0,3,A,6,19,2,7,13,21,8,8,3,0,0,0
Atromitos,PAOK,1,1,D,0,1,A,8,12,2,3,7,13,3,11,4,2,0,0
Panathinaikos,OFI Crete,1,1,D,0,0,D,17,1,4,1,14,12,13,0,2,4,0,1
Aris,Panetolikos,1,0,H,0,0,D,20,4,8,0,16,15,6,2,1,4,0,0
Lamia,Giannina,1,1,D,0,0,D,6,8,1,1,21,17,5,2,4,2,0,0
OFI Crete,Volos NFC,0,0,D,0,0,D,22,12,7,3,16,14,8,1,3,2,0,0
Levadeiakos,Panathinaikos,0,1,A,0,1,A,14,8,4,3,17,12,4,5,1,0,0,0
Giannina,AEK,2,1,H,2,0,H,5,21,2,5,10,15,0,6,3,1,0,0
Ionikos,Olympiakos,0,2,A,0,2,A,2,15,1,5,11,16,1,8,1,2,0,0
Asteras Tripolis,Lamia,3,0,H,3,0,H,14,15,5,5,15,14,3,2,3,3,0,0
Panetolikos,Atromitos,2,0,H,0,0,D,15,6,5,1,14,4,8,2,4,1,0,1
PAOK,Aris,1,0,H,1,0,H,13,6,5,0,13,20,9,2,4,1,0,0
Levadeiakos,Giannina,1,3,A,0,1,A,10,9,4,4,10,18,2,5,2,3,0,0
Lamia,PAOK,0,3,A,0,2,A,4,13,0,3,16,14,4,5,2,0,0,0
Volos NFC,Olympiakos,0,4,A,0,3,A,11,17,2,10,8,7,7,2,2,0,0,0
Atromitos,Ionikos,2,0,H,1,0,H,20,7,7,4,17,12,5,4,2,1,0,1
Aris,Asteras Tripolis,3,0,H,2,0,H,13,9,5,2,14,14,4,8,0,1,0,0
AEK,Panathinaikos,1,0,H,0,0,D,14,6,4,1,20,23,8,4,2,4,0,0
Panetolikos,OFI Crete,0,4,A,0,1,A,3,14,0,6,18,21,0,5,0,3,0,0
Lamia,Atromitos,1,1,D,0,1,A,10,11,3,5,13,23,4,2,4,3,1,0
PAOK,OFI Crete,0,0,D,0,0,D,19,4,7,1,7,21,5,0,1,4,0,0
AEK,Panetolikos,4,1,H,2,1,H,25,3,10,1,17,15,8,2,0,4,0,0
Asteras Tripolis,Levadeiakos,0,0,D,0,0,D,8,9,2,3,13,12,5,5,2,3,1,0
Olympiakos,Aris,1,0,H,0,0,D,9,7,5,2,15,13,4,3,2,3,0,0
Giannina,Panathinaikos,0,1,A,0,0,D,9,15,0,5,16,13,3,9,3,1,0,0
Ionikos,Volos NFC,0,1,A,0,0,D,12,10,8,3,25,20,4,7,3,3,0,0
Panetolikos,Giannina,1,1,D,0,0,D,9,8,3,3,16,15,1,1,1,2,0,0
OFI Crete,Asteras Tripolis,1,0,H,0,0,D,9,6,2,1,12,20,5,1,3,3,0,0
Aris,Volos NFC,3,0,H,0,0,D,15,7,5,1,19,20,6,1,0,2,0,0
Ionikos,AEK,1,2,A,1,0,H,9,19,3,6,18,17,0,10,5,5,0,0
Levadeiakos,Lamia,0,0,D,0,0,D,11,5,4,0,15,25,7,2,2,2,0,0
Panathinaikos,PAOK,0,3,A,0,1,A,9,12,1,6,12,16,0,3,3,4,1,0
Atromitos,Olympiakos,1,1,D,0,0,D,13,18,2,6,11,11,3,4,1,3,0,0
Volos NFC,Panetolikos,2,3,A,1,1,D,7,10,4,5,16,17,3,3,1,4,0,0
Giannina,Atromitos,1,1,D,1,0,H,11,15,4,5,12,13,6,8,2,3,0,0
Olympiakos,OFI Crete,2,1,H,1,1,D,24,3,11,3,18,16,9,1,1,5,0,0
AEK,Aris,3,0,H,1,0,H,14,6,6,3,29,16,3,4,4,5,0,1
PAOK,Levadeiakos,3,2,H,2,1,H,14,4,5,3,7,14,7,2,3,3,0,0
Lamia,Ionikos,0,2,A,0,2,A,14,4,2,3,19,20,7,5,3,6,0,0
Asteras Tripolis,Panathinaikos,1,0,H,0,0,D,6,6,1,1,20,16,4,2,6,2,0,1
OFI Crete,Giannina,0,0,D,0,0,D,17,4,2,1,24,13,11,4,3,3,0,1
Ionikos,Aris,1,0,H,0,0,D,6,11,3,4,19,13,2,7,2,2,0,0
Panathinaikos,Lamia,2,0,H,1,0,H,16,13,4,4,14,18,7,8,1,2,0,1
Panetolikos,Asteras Tripolis,0,0,D,0,0,D,7,9,0,3,16,14,1,3,3,2,0,0
PAOK,Olympiakos,0,0,D,0,0,D,20,7,8,1,16,14,1,1,3,2,0,0
Levadeiakos,Volos NFC,0,3,A,0,0,D,10,10,1,4,11,16,4,1,0,1,0,0
Giannina,Ionikos,0,0,D,0,0,D,15,11,2,3,17,15,1,4,1,3,0,1
Volos NFC,Atromitos,2,1,H,0,0,D,9,8,3,2,19,17,3,5,3,1,0,0
Aris,Panathinaikos,1,2,A,1,1,D,9,11,2,3,14,16,4,5,0,1,0,0
Lamia,OFI Crete,1,4,A,0,2,A,14,15,6,7,15,19,6,5,1,2,0,0
Asteras Tripolis,PAOK,2,2,D,0,1,A,9,15,6,6,7,15,2,9,1,2,0,0
AEK,Levadeiakos,3,0,H,2,0,H,17,1,6,0,17,10,6,2,2,4,0,1
Olympiakos,Panetolikos,6,1,H,2,0,H,16,8,8,1,12,18,3,6,1,2,0,0
Panathinaikos,Volos NFC,2,0,H,0,0,D,33,1,8,1,7,12,13,0,0,3,0,1
Asteras Tripolis,Giannina,1,1,D,1,1,D,5,7,2,1,17,10,0,3,2,2,0,0
Lamia,Olympiakos,0,3,A,0,1,A,6,19,2,8,9,22,5,5,2,4,0,0
Panetolikos,Ionikos,1,0,H,0,0,D,9,13,3,3,13,20,2,7,3,4,0,0
PAOK,AEK,2,0,H,1,0,H,5,19,2,3,15,10,4,9,1,1,0,0
Atromitos,Levadeiakos,1,0,H,1,0,H,18,7,6,3,12,21,4,3,1,6,0,1
OFI Crete,Aris,0,3,A,0,2,A,10,15,2,9,13,13,4,4,0,1,0,0
Volos NFC,Lamia,1,1,D,0,1,A,9,9,4,3,18,32,3,2,4,3,1,0
AEK,Asteras Tripolis,2,0,H,1,0,H,37,0,9,0,14,15,13,0,1,1,0,1
Giannina,PAOK,0,0,D,0,0,D,6,9,3,5,17,11,2,7,3,0,0,0
Olympiakos,Panathinaikos,0,0,D,0,0,D,15,6,5,2,21,12,7,2,4,3,1,0
Ionikos,OFI Crete,0,2,A,0,0,D,10,10,1,5,16,23,3,5,5,3,1,0
Levadeiakos,Panetolikos,0,0,D,0,0,D,9,5,1,1,13,20,4,3,1,2,0,0
Aris,Atromitos,2,1,H,2,0,H,15,8,6,2,15,16,3,2,2,3,0,0
Asteras Tripolis,Atromitos,1,1,D,0,1,A,12,13,2,4,9,5,5,6,2,2,0,0
Olympiakos,Levadeiakos,6,0,H,2,0,H,21,5,10,2,14,15,7,1,2,2,0,0
Giannina,Volos NFC,0,1,A,0,0,D,18,6,3,2,17,19,6,0,1,2,0,0
Lamia,Aris,2,1,H,2,1,H,7,13,4,6,23,13,3,7,3,4,0,0
OFI Crete,AEK,0,3,A,0,1,A,11,16,4,5,14,18,5,5,3,2,0,0
PAOK,Ionikos,6,0,H,4,0,H,12,3,7,0,12,10,9,4,0,3,0,1
Panathinaikos,Panetolikos,2,0,H,0,0,D,26,4,7,1,14,13,8,1,2,2,0,0
Atromitos,AEK,0,1,A,0,1,A,3,14,0,1,14,16,1,7,2,0,0,0
AEK,Olympiakos,1,3,A,0,0,D,15,6,6,3,13,15,11,1,3,6,0,1
Aris,Giannina,3,1,H,2,1,H,23,4,10,2,15,10,9,2,1,1,0,0
Atromitos,Panathinaikos,0,2,A,0,0,D,5,16,1,6,13,14,5,8,0,0,0,0
Ionikos,Asteras Tripolis,1,0,H,1,0,H,8,2,4,0,11,17,2,3,2,5,0,1
Levadeiakos,OFI Crete,2,0,H,2,0,H,13,9,6,2,16,18,3,3,4,3,0,0
Panetolikos,Lamia,1,1,D,0,0,D,10,8,4,1,23,18,3,3,2,0,0,0
Volos NFC,PAOK,0,1,A,0,1,A,3,17,0,3,20,20,1,12,1,2,0,0
Asteras Tripolis,Panetolikos,2,1,H,1,0,H,13,6,5,2,13,13,2,1,1,4,0,0
OFI Crete,Levadeiakos,1,1,D,0,0,D,13,5,6,4,13,14,6,5,3,2,0,0
Atromitos,Ionikos,2,0,H,1,0,H,4,19,3,5,13,13,3,8,2,3,0,0
Lamia,Giannina,2,0,H,2,0,H,6,13,4,4,22,13,0,3,4,3,2,0
Volos NFC,Olympiakos,0,3,A,0,2,A,2,10,0,5,15,22,1,6,2,2,0,0
Aris,PAOK,1,2,A,1,0,H,8,10,2,4,18,11,5,6,3,3,0,0
AEK,Panathinaikos,0,0,D,0,0,D,13,6,2,3,21,18,7,1,2,2,0,1
Levadeiakos,Atromitos,1,1,D,0,0,D,21,6,5,2,9,10,13,2,2,2,0,0
Panetolikos,Lamia,1,3,A,0,0,D,8,13,4,7,15,21,3,3,2,3,0,0
Giannina,OFI Crete,0,1,A,0,1,A,18,8,0,2,17,23,6,3,2,2,0,0
Ionikos,Asteras Tripolis,1,0,H,1,0,H,12,5,2,1,15,19,10,4,3,4,0,0
Panathinaikos,Volos NFC,0,0,D,0,0,D,19,3,3,1,15,16,6,0,1,7,0,0
PAOK,AEK,0,1,A,0,0,D,12,6,2,2,11,16,5,2,4,6,0,0
Olympiakos,Aris,2,2,D,1,0,H,30,6,7,2,16,10,11,2,0,2,0,0
Volos NFC,AEK,0,1,A,0,1,A,2,14,2,5,14,10,2,2,1,0,0,0
Aris,Panathinaikos,0,1,A,0,0,D,6,10,0,2,22,16,5,4,5,3,1,0
Olympiakos,PAOK,3,1,H,0,1,A,21,4,8,4,12,14,4,3,2,2,0,0
Atromitos,Giannina,1,1,D,1,1,D,15,4,7,2,12,13,9,3,2,4,0,0
OFI Crete,Lamia,4,1,H,2,1,H,13,13,7,3,18,18,4,5,5,3,0,0
Asteras Tripolis,Levadeiakos,0,1,A,0,1,A,9,9,3,4,22,19,2,2,2,4,0,0
Panetolikos,Ionikos,0,1,A,0,1,A,6,11,1,1,18,15,4,2,4,3,0,0
AEK,Aris,3,1,H,1,1,D,18,8,7,1,19,13,4,0,5,5,0,0
PAOK,Volos NFC,4,2,H,4,0,H,19,6,8,3,14,9,8,2,0,1,0,0
Panathinaikos,Olympiakos,2,0,H,2,0,H,10,12,5,4,18,17,5,1,3,0,0,0
Giannina,Panetolikos,3,2,H,1,1,D,15,5,7,2,19,14,7,2,3,3,0,0
Lamia,Atromitos,1,0,H,0,0,D,11,4,5,0,11,14,7,2,1,2,0,0
Levadeiakos,Ionikos,2,2,D,0,1,A,12,5,6,4,17,16,7,2,3,2,0,0
OFI Crete,Asteras Tripolis,1,1,D,1,1,D,11,13,3,4,17,20,2,2,4,3,0,0
Volos NFC,Aris,0,3,A,0,1,A,8,13,2,6,19,12,3,6,1,1,0,0
PAOK,Panathinaikos,1,2,A,0,1,A,21,8,5,3,13,14,8,3,5,7,0,0
Olympiakos,AEK,1,3,A,0,1,A,5,15,1,7,11,13,2,5,2,2,0,0
Volos NFC,Panathinaikos,0,2,A,0,0,D,4,18,0,7,13,13,2,10,5,1,0,0
Aris,Olympiakos,2,1,H,1,0,H,8,18,4,5,10,14,2,6,4,3,0,0
AEK,PAOK,4,0,H,2,0,H,20,3,9,0,12,10,4,3,1,1,0,1
Asteras Tripolis,Lamia,0,0,D,0,0,D,13,3,3,0,17,12,8,1,1,3,0,0
Atromitos,OFI Crete,2,3,A,2,2,D,10,10,5,6,13,13,3,3,2,3,0,0
Ionikos,Giannina,0,1,A,0,0,D,12,7,4,2,6,19,7,3,3,6,0,0
Panetolikos,Levadeiakos,2,2,D,0,2,A,21,15,6,9,12,23,6,3,4,4,0,0
Olympiakos,Volos NFC,5,0,H,3,0,H,23,5,11,3,13,8,7,3,0,0,0,0
Panathinaikos,AEK,0,0,D,0,0,D,5,17,1,2,15,22,3,2,2,4,0,0
PAOK,Aris,3,2,H,0,1,A,15,11,9,7,16,11,7,3,4,3,0,1
AEK,Olympiakos,0,0,D,0,0,D,15,5,5,3,17,14,11,1,0,4,0,0
Aris,Volos NFC,4,2,H,2,0,H,13,5,8,4,19,17,7,1,3,3,0,1
Panathinaikos,PAOK,1,1,D,1,0,H,14,5,4,2,14,15,6,5,2,1,1,0
Atromitos,Panetolikos,2,0,H,1,0,H,16,16,4,6,11,5,4,1,0,0,0,0
Giannina,Asteras Tripolis,1,0,H,0,0,D,5,8,1,3,11,15,5,3,2,2,0,0
Lamia,Levadeiakos,1,1,D,0,1,A,10,10,4,2,14,16,2,3,4,3,0,0
OFI Crete,Ionikos,2,2,D,1,1,D,7,19,2,8,12,19,3,6,2,3,1,1
Aris,AEK,1,2,A,1,2,A,7,15,2,5,8,20,1,3,3,3,0,0
Olympiakos,Panathinaikos,1,0,H,0,0,D,12,8,3,2,12,8,6,1,3,1,1,0
Volos NFC,PAOK,0,2,A,0,1,A,1,20,0,5,15,12,0,4,1,0,1,0
Panetolikos,OFI Crete,0,2,A,0,0,D,17,15,4,4,14,11,6,4,1,1,0,0
Asteras Tripolis,Atromitos,1,1,D,1,0,H,6,13,2,5,9,14,5,5,3,2,0,0
Ionikos,Lamia,2,2,D,2,0,H,13,11,4,6,21,15,7,2,3,5,0,0
Levadeiakos,Giannina,3,3,D,2,2,D,26,12,12,4,14,16,13,2,0,2,0,0
AEK,Volos NFC,4,0,H,2,0,H,20,2,8,0,14,4,5,0,0,0,0,0
Panathinaikos,Aris,1,1,D,1,1,D,15,10,5,4,15,16,4,3,1,3,0,0
PAOK,Olympiakos,0,1,A,0,1,A,16,12,6,4,11,13,3,3,2,1,0,0
Panetolikos,Asteras Tripolis,0,0,D,0,0,D,3,5,1,1,18,23,1,4,1,3,0,0
Panathinaikos,Apollon,4,0,H,2,0,H,9,10,6,6,12,20,1,3,3,6,0,1
Volos NFC,Lamia,2,1,H,2,0,H,9,11,6,4,15,16,4,8,1,2,0,0
PAOK,Giannina,0,1,A,0,0,D,9,3,2,1,16,21,8,4,2,3,0,0
AEK,Ionikos,3,0,H,1,0,H,11,4,9,0,18,13,8,0,3,4,0,1
Olympiakos,Atromitos,0,0,D,0,0,D,16,3,6,2,13,16,9,0,1,6,0,0
Aris,OFI Crete,0,0,D,0,0,D,13,0,3,0,12,19,9,2,1,3,0,0
Ionikos,Aris,1,0,H,0,0,D,1,8,1,1,13,16,0,5,5,1,0,0
Giannina,Panathinaikos,1,0,H,1,0,H,2,12,1,4,18,13,5,8,4,2,0,0
Apollon,Volos NFC,1,3,A,0,1,A,7,5,3,4,19,20,6,1,2,3,0,0
Atromitos,Panetolikos,1,2,A,1,0,H,9,14,4,9,20,19,4,8,3,1,1,0
OFI Crete,AEK,3,3,D,0,2,A,8,11,3,4,19,16,4,6,5,0,0,1
Asteras Tripolis,PAOK,0,1,A,0,1,A,15,6,8,4,14,10,8,2,2,2,0,0
Lamia,Olympiakos,1,2,A,0,2,A,12,6,4,2,11,15,7,3,2,0,0,0
OFI Crete,Asteras Tripolis,0,0,D,0,0,D,6,6,2,2,15,15,0,7,2,2,0,0
Olympiakos,Apollon,4,1,H,1,0,H,14,3,9,2,11,13,10,2,0,0,0,0
Panetolikos,PAOK,1,2,A,0,1,A,10,7,4,6,24,22,8,2,2,3,0,0
AEK,Lamia,1,0,H,0,0,D,14,3,9,1,20,22,6,2,1,4,0,0
Aris,Panathinaikos,1,0,H,1,0,H,5,4,2,3,20,11,4,3,5,2,0,0
Ionikos,Giannina,0,0,D,0,0,D,10,6,1,5,17,15,4,3,0,1,0,0
Volos NFC,Atromitos,3,0,H,0,0,D,11,4,4,0,17,16,8,2,3,2,0,0
Asteras Tripolis,Olympiakos,0,2,A,0,2,A,7,8,2,4,7,10,4,0,2,1,0,0
Panathinaikos,Volos NFC,5,1,H,4,0,H,12,11,10,6,12,13,2,7,1,2,0,0
Lamia,Panetolikos,2,2,D,1,1,D,5,12,5,4,18,11,3,3,4,1,0,0
PAOK,AEK,2,0,H,1,0,H,9,5,4,3,12,12,7,5,4,2,0,0
Giannina,OFI Crete,1,1,D,1,1,D,13,7,3,6,6,15,7,6,0,3,0,0
Apollon,Ionikos,0,0,D,0,0,D,14,5,5,2,24,17,4,5,3,2,1,0
Atromitos,Aris,1,3,A,1,1,D,10,5,4,3,17,13,7,4,3,1,0,0
Volos NFC,Asteras Tripolis,2,1,H,1,0,H,6,12,5,7,16,13,1,8,4,3,0,0
Aris,Apollon,0,0,D,0,0,D,9,2,3,2,14,22,6,0,3,3,0,0
Atromitos,Giannina,1,1,D,1,0,H,7,5,2,3,17,21,4,5,0,3,0,0
Panetolikos,AEK,1,3,A,0,2,A,17,7,9,5,14,16,4,6,2,2,0,0
OFI Crete,PAOK,1,3,A,0,1,A,8,12,3,7,17,10,9,2,2,3,0,0
Ionikos,Lamia,1,2,A,1,1,D,11,7,5,5,13,21,6,7,0,3,1,0
Olympiakos,Panathinaikos,0,0,D,0,0,D,14,3,3,1,18,15,4,1,2,3,0,0
Apollon,Asteras Tripolis,0,1,A,0,0,D,8,10,2,4,14,15,2,3,3,4,0,0
Panathinaikos,Ionikos,4,1,H,2,1,H,11,3,7,2,18,19,2,1,1,2,0,1
Panetolikos,OFI Crete,1,2,A,1,1,D,11,13,4,8,11,17,4,7,1,3,0,0
PAOK,Volos NFC,4,4,D,4,1,H,12,9,11,6,16,15,9,2,4,5,0,0
AEK,Atromitos,3,0,H,1,0,H,10,9,4,3,14,5,3,8,2,1,0,0
Giannina,Olympiakos,1,2,A,0,1,A,7,11,1,7,10,10,6,5,3,4,0,0
Lamia,Aris,0,1,A,0,0,D,5,11,3,6,15,20,3,9,2,2,1,0
Atromitos,Ionikos,0,2,A,0,1,A,11,6,4,4,11,17,9,2,1,3,0,0
Apollon,Giannina,1,0,H,0,0,D,5,6,1,1,23,23,4,5,4,3,0,0
Asteras Tripolis,Panathinaikos,2,1,H,2,1,H,8,8,4,3,16,6,1,6,4,4,0,0
Aris,Panetolikos,5,1,H,4,0,H,15,7,12,3,23,17,4,1,4,5,0,0
Volos NFC,AEK,1,3,A,0,2,A,11,10,6,6,17,27,11,4,4,3,0,0
OFI Crete,Lamia,0,0,D,0,0,D,9,6,3,3,26,21,3,2,4,4,0,0
Olympiakos,PAOK,2,1,H,2,0,H,9,4,4,2,18,12,3,3,2,2,0,0
Panetolikos,Olympiakos,1,2,A,1,1,D,4,15,2,8,9,12,3,8,4,0,0,0
PAOK,Apollon,4,1,H,1,1,D,12,2,8,2,12,12,5,3,1,3,0,0
Lamia,Atromitos,2,2,D,1,1,D,7,9,3,5,13,23,7,4,0,2,0,0
Panathinaikos,OFI Crete,0,0,D,0,0,D,8,6,3,2,19,21,4,3,2,4,0,0
AEK,Aris,2,1,H,2,0,H,5,17,3,9,21,14,0,13,5,4,1,0
Giannina,Asteras Tripolis,1,1,D,1,1,D,15,9,7,3,10,19,7,4,1,4,0,1
Ionikos,Volos NFC,1,1,D,0,0,D,10,11,5,6,21,21,5,1,4,4,0,0
Giannina,Panetolikos,3,0,H,2,0,H,11,9,6,4,12,6,6,5,1,1,0,0
OFI Crete,Atromitos,2,0,H,2,0,H,11,11,6,6,20,15,1,2,3,1,0,0
Apollon,AEK,2,2,D,1,1,D,5,17,4,7,20,16,0,14,4,2,0,0
Asteras Tripolis,Lamia,0,1,A,0,1,A,11,3,5,1,16,17,4,0,1,1,0,0
Volos NFC,Aris,1,2,A,0,1,A,10,15,5,6,18,11,3,8,2,2,2,1
Olympiakos,Ionikos,1,0,H,1,0,H,11,6,5,2,17,17,6,2,1,3,0,0
Panathinaikos,PAOK,1,3,A,0,1,A,9,12,4,7,15,18,5,4,4,3,0,0
Volos NFC,OFI Crete,0,2,A,0,1,A,10,14,5,7,15,25,10,2,1,3,0,0
Aris,Giannina,0,5,A,0,2,A,10,8,6,6,10,13,7,6,2,3,0,0
Ionikos,Asteras Tripolis,1,1,D,1,1,D,5,6,3,6,20,19,2,3,4,3,0,0
Panetolikos,Apollon,1,0,H,0,0,D,8,3,5,0,14,22,0,3,6,2,0,1
AEK,Olympiakos,2,3,A,1,2,A,13,11,6,8,13,20,11,6,1,1,0,0
Atromitos,PAOK,2,0,H,1,0,H,6,11,3,4,19,15,4,9,3,1,0,0
Lamia,Panathinaikos,1,3,A,1,0,H,5,9,3,7,14,16,3,4,2,1,0,0
Asteras Tripolis,Atromitos,6,2,H,3,1,H,10,7,7,5,15,13,2,0,0,5,0,1
Apollon,Lamia,0,0,D,0,0,D,9,5,4,1,23,20,7,1,5,3,0,0
Giannina,AEK,1,2,A,1,1,D,9,16,3,6,12,17,5,8,3,2,0,0
OFI Crete,Ionikos,2,1,H,1,0,H,8,12,4,6,14,15,3,3,2,4,0,0
Olympiakos,Volos NFC,2,1,H,0,0,D,8,8,4,1,10,17,10,3,0,5,0,0
Panathinaikos,Panetolikos,2,0,H,0,0,D,8,2,4,1,11,18,6,2,0,4,0,0
PAOK,Aris,0,1,A,0,1,A,5,9,5,5,18,21,7,2,3,2,0,0
Atromitos,Apollon,4,1,H,2,1,H,14,7,8,4,13,18,4,1,3,4,0,1
Volos NFC,Panetolikos,1,2,A,1,2,A,13,7,8,4,22,26,5,2,3,4,0,0
OFI Crete,Olympiakos,1,3,A,1,1,D,9,12,5,8,15,14,4,6,0,0,0,0
Ionikos,PAOK,3,2,H,2,1,H,9,7,7,4,23,16,2,4,2,2,0,0
AEK,Panathinaikos,1,0,H,1,0,H,9,9,7,4,18,12,4,2,3,1,0,0
Aris,Asteras Tripolis,1,0,H,1,0,H,8,7,6,4,12,22,0,3,1,3,0,0
Lamia,Giannina,0,1,A,0,0,D,3,7,2,5,14,17,0,3,2,1,0,0
Giannina,Volos NFC,3,2,H,1,2,A,8,8,4,7,11,12,6,3,1,2,0,0
Panathinaikos,Atromitos,2,0,H,1,0,H,7,3,7,2,11,17,5,0,1,2,0,0
Asteras Tripolis,AEK,0,0,D,0,0,D,8,1,4,1,17,14,7,4,2,3,0,0
Panetolikos,Ionikos,2,2,D,1,0,H,14,12,6,7,11,13,4,7,4,6,0,1
PAOK,Lamia,2,1,H,1,1,D,10,6,7,2,10,18,12,2,2,7,0,0
Olympiakos,Aris,1,0,H,0,0,D,8,5,3,1,17,20,4,8,1,4,0,0
Asteras Tripolis,Panetolikos,1,0,H,0,0,D,8,9,5,5,21,12,7,3,2,1,0,0
Giannina,PAOK,0,4,A,0,1,A,7,8,2,5,8,15,6,2,2,3,0,0
Lamia,Volos NFC,2,2,D,0,1,A,13,9,5,5,17,20,3,4,2,2,0,0
Atromitos,Olympiakos,0,3,A,0,1,A,6,6,1,3,16,11,3,4,2,1,0,0
OFI Crete,Aris,1,1,D,1,0,H,5,4,4,3,24,17,2,2,3,2,0,0
Ionikos,AEK,0,1,A,0,1,A,9,17,4,8,11,27,2,5,1,1,0,0
Panetolikos,Atromitos,2,1,H,1,0,H,8,8,6,5,20,23,3,3,2,3,0,0
Olympiakos,Lamia,1,0,H,1,0,H,16,3,10,2,16,14,3,3,1,2,0,0
Panathinaikos,Giannina,2,0,H,0,0,D,7,5,4,4,20,17,7,1,0,3,0,0
PAOK,Asteras Tripolis,3,2,H,1,1,D,10,7,7,3,12,19,5,2,1,4,0,0
AEK,OFI Crete,1,2,A,1,1,D,13,7,6,3,3,19,10,3,3,5,0,0
Aris,Ionikos,1,0,H,0,0,D,13,5,7,3,18,13,3,3,2,1,0,0
Giannina,Ionikos,1,0,H,0,0,D,9,5,5,1,7,17,3,4,1,2,0,0
Asteras Tripolis,OFI Crete,1,0,H,1,0,H,13,4,5,3,20,17,1,3,3,5,0,0
Lamia,AEK,0,2,A,0,1,A,6,11,2,5,8,25,3,8,2,5,0,0
