HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Antwerp,St Truiden,2,0,H,1.0,0.0,H,11.0,4.0,4.0,3.0,15.0,9.0,6.0,2.0,1.0,3.0,0.0,1.0
Genk,Kortrijk,2,1,H,1.0,0.0,H,28.0,6.0,7.0,2.0,12.0,13.0,10.0,3.0,4.0,0.0,0.0,0.0
Seraing,Oostende,1,1,D,0.0,0.0,D,13.0,13.0,2.0,2.0,11.0,10.0,3.0,9.0,1.0,1.0,1.0,0.0
Waregem,Oud-Heverlee Leuven,2,5,A,1.0,0.0,H,11.0,14.0,2.0,7.0,15.0,9.0,4.0,6.0,6.0,2.0,0.0,0.0
Club Brugge,Westerlo,0,2,A,0.0,0.0,D,29.0,10.0,12.0,5.0,4.0,9.0,11.0,3.0,0.0,1.0,0.0,0.0
Mechelen,Anderlecht,1,3,A,1.0,0.0,H,19.0,13.0,3.0,7.0,11.0,13.0,5.0,7.0,1.0,4.0,0.0,0.0
Eupen,Gent,0,4,A,0.0,2.0,A,10.0,13.0,1.0,6.0,15.0,15.0,6.0,9.0,2.0,2.0,0.0,0.0
Charleroi,Standard,0,1,A,0.0,1.0,A,10.0,4.0,3.0,1.0,19.0,14.0,3.0,1.0,3.0,4.0,1.0,2.0
St. Gilloise,Cercle Brugge,2,1,H,1.0,0.0,H,17.0,13.0,7.0,5.0,10.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0
Westerlo,Seraing,2,2,D,2.0,1.0,H,10.0,2.0,3.0,2.0,10.0,10.0,5.0,2.0,0.0,1.0,0.0,0.0
Kortrijk,Waregem,1,3,A,1.0,0.0,H,8.0,15.0,5.0,8.0,14.0,16.0,3.0,5.0,4.0,4.0,0.0,0.0
Cercle Brugge,Eupen,5,1,H,3.0,1.0,H,18.0,2.0,10.0,2.0,20.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0
St Truiden,Charleroi,2,1,H,1.0,0.0,H,10.0,7.0,3.0,2.0,11.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0
Oud-Heverlee Leuven,Genk,0,1,A,0.0,1.0,A,19.0,13.0,7.0,1.0,9.0,15.0,11.0,9.0,3.0,2.0,0.0,1.0
Standard,Antwerp,3,0,H,3.0,0.0,H,6.0,13.0,4.0,2.0,14.0,14.0,2.0,6.0,2.0,3.0,0.0,0.0
Gent,Mechelen,3,0,H,1.0,0.0,H,19.0,8.0,9.0,1.0,12.0,14.0,5.0,2.0,1.0,3.0,0.0,1.0
Anderlecht,Club Brugge,0,1,A,0.0,0.0,D,12.0,11.0,4.0,4.0,15.0,15.0,6.0,7.0,1.0,3.0,0.0,1.0
Oostende,St. Gilloise,1,6,A,0.0,2.0,A,11.0,17.0,3.0,8.0,10.0,9.0,6.0,4.0,2.0,2.0,0.0,0.0
Charleroi,Kortrijk,2,2,D,2.0,0.0,H,11.0,12.0,5.0,6.0,22.0,7.0,4.0,9.0,3.0,1.0,0.0,0.0
Eupen,Oud-Heverlee Leuven,4,2,H,2.0,2.0,D,22.0,8.0,9.0,4.0,10.0,11.0,6.0,3.0,3.0,2.0,0.0,0.0
Genk,Westerlo,6,1,H,5.0,1.0,H,23.0,6.0,10.0,5.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0
Seraing,Cercle Brugge,0,1,A,0.0,1.0,A,5.0,13.0,3.0,2.0,13.0,20.0,1.0,1.0,5.0,3.0,1.0,0.0
St. Gilloise,Gent,2,0,H,1.0,0.0,H,17.0,2.0,3.0,2.0,7.0,13.0,3.0,4.0,1.0,2.0,0.0,1.0
Club Brugge,St Truiden,3,0,H,1.0,0.0,H,12.0,7.0,7.0,2.0,14.0,14.0,8.0,1.0,2.0,2.0,0.0,1.0
Mechelen,Standard,2,0,H,0.0,0.0,D,14.0,8.0,7.0,1.0,9.0,9.0,8.0,5.0,1.0,2.0,0.0,0.0
Antwerp,Oostende,3,0,H,1.0,0.0,H,17.0,6.0,4.0,2.0,15.0,17.0,7.0,3.0,1.0,2.0,0.0,0.0
Waregem,Anderlecht,3,2,H,1.0,1.0,D,12.0,11.0,5.0,4.0,19.0,14.0,5.0,5.0,8.0,1.0,0.0,1.0
Cercle Brugge,Charleroi,4,1,H,1.0,0.0,H,20.0,11.0,8.0,3.0,9.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0
Kortrijk,Westerlo,0,2,A,0.0,0.0,D,6.0,18.0,3.0,5.0,11.0,14.0,6.0,6.0,0.0,2.0,1.0,0.0
Mechelen,Eupen,2,1,H,1.0,1.0,D,20.0,9.0,10.0,2.0,7.0,10.0,7.0,8.0,3.0,4.0,1.0,0.0
St Truiden,Oud-Heverlee Leuven,0,0,D,0.0,0.0,D,13.0,14.0,3.0,2.0,10.0,12.0,3.0,5.0,2.0,2.0,1.0,0.0
St. Gilloise,Club Brugge,2,2,D,1.0,2.0,A,6.0,13.0,4.0,2.0,8.0,9.0,4.0,4.0,4.0,2.0,1.0,0.0
Antwerp,Genk,1,3,A,1.0,2.0,A,20.0,8.0,4.0,5.0,10.0,19.0,8.0,4.0,1.0,1.0,0.0,0.0
Gent,Seraing,2,1,H,1.0,1.0,D,14.0,5.0,4.0,3.0,5.0,11.0,9.0,3.0,1.0,1.0,0.0,0.0
Standard,Anderlecht,5,0,H,,,,,,,,,,,,,,,
Oostende,Waregem,2,1,H,1.0,0.0,H,8.0,7.0,5.0,4.0,15.0,20.0,5.0,5.0,2.0,3.0,0.0,0.0
Genk,Mechelen,3,1,H,1.0,1.0,D,14.0,10.0,6.0,5.0,9.0,15.0,8.0,7.0,2.0,2.0,1.0,0.0
Waregem,Standard,0,3,A,0.0,0.0,D,6.0,18.0,3.0,7.0,13.0,11.0,4.0,10.0,1.0,1.0,1.0,0.0
Kortrijk,Cercle Brugge,1,1,D,0.0,1.0,A,14.0,16.0,5.0,3.0,17.0,16.0,3.0,6.0,4.0,2.0,0.0,0.0
Westerlo,St Truiden,2,3,A,0.0,2.0,A,11.0,13.0,3.0,4.0,5.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0
Club Brugge,Oostende,4,2,H,2.0,0.0,H,16.0,6.0,6.0,3.0,5.0,13.0,4.0,2.0,2.0,2.0,0.0,0.0
Anderlecht,Eupen,4,2,H,2.0,1.0,H,19.0,12.0,8.0,2.0,15.0,6.0,10.0,4.0,2.0,2.0,0.0,0.0
Seraing,St. Gilloise,1,2,A,0.0,0.0,D,12.0,13.0,2.0,3.0,16.0,11.0,6.0,7.0,3.0,2.0,0.0,0.0
Oud-Heverlee Leuven,Gent,1,1,D,0.0,1.0,A,12.0,10.0,5.0,4.0,14.0,17.0,1.0,6.0,5.0,4.0,0.0,0.0
Charleroi,Antwerp,1,0,H,1.0,0.0,H,8.0,14.0,3.0,6.0,13.0,4.0,4.0,8.0,3.0,3.0,0.0,0.0
Genk,Charleroi,4,1,H,2.0,0.0,H,13.0,6.0,8.0,2.0,3.0,7.0,5.0,4.0,1.0,1.0,0.0,0.0
Mechelen,Waregem,2,2,D,2.0,0.0,H,22.0,14.0,6.0,7.0,11.0,10.0,11.0,5.0,1.0,4.0,0.0,1.0
Cercle Brugge,Oud-Heverlee Leuven,2,1,H,1.0,1.0,D,8.0,9.0,4.0,4.0,8.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0
Seraing,St Truiden,1,2,A,1.0,0.0,H,6.0,15.0,2.0,5.0,14.0,19.0,5.0,7.0,5.0,1.0,1.0,0.0
Eupen,Standard,2,0,H,0.0,0.0,D,13.0,8.0,5.0,4.0,13.0,10.0,7.0,2.0,0.0,3.0,1.0,1.0
Gent,Club Brugge,2,0,H,2.0,0.0,H,11.0,8.0,2.0,4.0,11.0,12.0,4.0,3.0,1.0,5.0,0.0,0.0
St. Gilloise,Westerlo,1,1,D,0.0,1.0,A,25.0,13.0,1.0,5.0,12.0,14.0,10.0,4.0,4.0,3.0,0.0,0.0
Antwerp,Anderlecht,0,0,D,0.0,0.0,D,14.0,4.0,3.0,1.0,13.0,13.0,4.0,1.0,2.0,3.0,0.0,0.0
Oostende,Kortrijk,3,1,H,1.0,1.0,D,22.0,8.0,9.0,4.0,13.0,15.0,8.0,6.0,3.0,3.0,0.0,1.0
Oud-Heverlee Leuven,Seraing,5,0,H,4.0,0.0,H,25.0,4.0,14.0,1.0,11.0,8.0,14.0,3.0,1.0,6.0,0.0,1.0
Westerlo,Oostende,6,0,H,3.0,0.0,H,16.0,7.0,8.0,0.0,8.0,14.0,5.0,3.0,1.0,2.0,0.0,0.0
St Truiden,Cercle Brugge,0,1,A,0.0,0.0,D,12.0,6.0,1.0,1.0,13.0,11.0,10.0,2.0,0.0,4.0,1.0,1.0
Waregem,Eupen,5,5,D,2.0,3.0,A,19.0,16.0,9.0,8.0,12.0,8.0,11.0,2.0,2.0,2.0,0.0,0.0
Charleroi,Mechelen,0,5,A,,,,,,,,,,,,,,,
Club Brugge,Antwerp,2,2,D,1.0,0.0,H,9.0,11.0,5.0,6.0,11.0,11.0,3.0,4.0,4.0,2.0,0.0,0.0
Standard,St. Gilloise,2,3,A,0.0,1.0,A,10.0,13.0,5.0,7.0,10.0,17.0,8.0,4.0,3.0,4.0,0.0,0.0
Anderlecht,Genk,0,2,A,0.0,1.0,A,12.0,13.0,5.0,4.0,10.0,14.0,5.0,6.0,2.0,3.0,0.0,1.0
Kortrijk,Gent,0,4,A,0.0,2.0,A,8.0,19.0,3.0,10.0,8.0,15.0,8.0,6.0,2.0,0.0,1.0,1.0
Seraing,Eupen,0,1,A,0.0,0.0,D,8.0,15.0,1.0,5.0,9.0,16.0,4.0,9.0,3.0,1.0,0.0,0.0
Gent,Standard,0,0,D,0.0,0.0,D,21.0,1.0,5.0,0.0,12.0,12.0,13.0,1.0,0.0,5.0,0.0,0.0
Mechelen,Cercle Brugge,1,1,D,0.0,1.0,A,20.0,12.0,9.0,4.0,8.0,8.0,9.0,8.0,2.0,4.0,0.0,1.0
Club Brugge,Oud-Heverlee Leuven,1,1,D,1.0,0.0,H,20.0,12.0,7.0,5.0,10.0,17.0,3.0,3.0,3.0,2.0,0.0,0.0
St. Gilloise,Oostende,3,0,H,0.0,0.0,D,12.0,4.0,5.0,1.0,9.0,13.0,10.0,2.0,3.0,4.0,0.0,0.0
Kortrijk,Genk,1,0,H,0.0,0.0,D,18.0,14.0,8.0,6.0,13.0,11.0,5.0,6.0,4.0,1.0,0.0,0.0
Charleroi,Anderlecht,0,1,A,0.0,0.0,D,9.0,9.0,2.0,2.0,13.0,8.0,3.0,0.0,2.0,1.0,0.0,0.0
St Truiden,Waregem,2,0,H,1.0,0.0,H,12.0,6.0,6.0,1.0,10.0,10.0,6.0,3.0,0.0,1.0,0.0,1.0
Westerlo,Antwerp,3,3,D,1.0,0.0,H,10.0,15.0,4.0,7.0,10.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0
Standard,St Truiden,1,1,D,0.0,0.0,D,6.0,9.0,1.0,3.0,11.0,13.0,9.0,2.0,0.0,2.0,0.0,0.0
Eupen,Charleroi,1,2,A,1.0,0.0,H,10.0,20.0,3.0,4.0,11.0,12.0,5.0,7.0,1.0,2.0,0.0,0.0
Cercle Brugge,Westerlo,0,1,A,0.0,1.0,A,11.0,4.0,5.0,2.0,8.0,9.0,6.0,4.0,1.0,3.0,0.0,0.0
Oostende,Seraing,1,2,A,1.0,1.0,D,17.0,4.0,3.0,2.0,21.0,20.0,5.0,2.0,6.0,5.0,2.0,0.0
Antwerp,Gent,2,0,H,1.0,0.0,H,11.0,9.0,5.0,1.0,10.0,10.0,3.0,6.0,2.0,1.0,0.0,0.0
Genk,Club Brugge,3,1,H,1.0,1.0,D,12.0,7.0,6.0,4.0,13.0,10.0,5.0,4.0,2.0,4.0,0.0,1.0
Waregem,Mechelen,2,0,H,1.0,0.0,H,16.0,7.0,4.0,4.0,21.0,16.0,3.0,3.0,2.0,6.0,0.0,0.0
Anderlecht,St. Gilloise,1,3,A,0.0,0.0,D,6.0,21.0,2.0,10.0,12.0,12.0,0.0,6.0,5.0,3.0,1.0,0.0
Oud-Heverlee Leuven,Kortrijk,2,3,A,1.0,1.0,D,16.0,15.0,4.0,6.0,10.0,16.0,5.0,6.0,1.0,3.0,0.0,0.0
Westerlo,Oud-Heverlee Leuven,1,2,A,0.0,0.0,D,14.0,10.0,4.0,4.0,10.0,7.0,9.0,3.0,3.0,2.0,0.0,1.0
Seraing,Standard,1,1,D,1.0,1.0,D,8.0,16.0,2.0,1.0,9.0,15.0,3.0,11.0,5.0,1.0,0.0,0.0
Eupen,St Truiden,0,2,A,0.0,1.0,A,7.0,10.0,3.0,4.0,9.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0
Mechelen,Oostende,2,1,H,1.0,0.0,H,16.0,14.0,6.0,4.0,6.0,17.0,10.0,1.0,1.0,1.0,0.0,1.0
Genk,Waregem,1,0,H,1.0,0.0,H,9.0,7.0,3.0,1.0,17.0,16.0,1.0,5.0,2.0,2.0,0.0,0.0
Club Brugge,Anderlecht,1,1,D,0.0,0.0,D,17.0,4.0,6.0,0.0,13.0,15.0,3.0,4.0,2.0,3.0,0.0,0.0
Gent,Kortrijk,2,1,H,1.0,0.0,H,15.0,12.0,6.0,5.0,14.0,12.0,7.0,5.0,3.0,1.0,0.0,0.0
St. Gilloise,Antwerp,2,0,H,1.0,0.0,H,17.0,7.0,6.0,5.0,13.0,11.0,8.0,9.0,5.0,4.0,0.0,0.0
Charleroi,Cercle Brugge,2,1,H,1.0,1.0,D,10.0,12.0,6.0,3.0,9.0,12.0,9.0,7.0,1.0,1.0,0.0,0.0
Oud-Heverlee Leuven,Eupen,1,1,D,1.0,0.0,H,17.0,7.0,7.0,3.0,9.0,10.0,8.0,7.0,2.0,2.0,0.0,0.0
Standard,Mechelen,2,0,H,1.0,0.0,H,12.0,10.0,5.0,1.0,12.0,13.0,7.0,7.0,2.0,0.0,0.0,0.0
Westerlo,Genk,2,3,A,0.0,2.0,A,14.0,8.0,5.0,3.0,7.0,9.0,11.0,4.0,3.0,0.0,0.0,0.0
Cercle Brugge,St. Gilloise,1,1,D,0.0,0.0,D,6.0,15.0,1.0,7.0,15.0,10.0,3.0,6.0,2.0,0.0,0.0,0.0
Oostende,Antwerp,0,3,A,0.0,2.0,A,16.0,12.0,3.0,6.0,13.0,17.0,6.0,5.0,1.0,0.0,0.0,0.0
Anderlecht,Waregem,2,3,A,2.0,1.0,H,19.0,11.0,9.0,5.0,9.0,16.0,5.0,2.0,1.0,2.0,0.0,0.0
Kortrijk,Seraing,3,2,H,2.0,1.0,H,21.0,12.0,7.0,7.0,11.0,12.0,6.0,8.0,1.0,2.0,0.0,1.0
Gent,Charleroi,0,0,D,0.0,0.0,D,11.0,9.0,6.0,3.0,7.0,11.0,9.0,5.0,2.0,4.0,0.0,0.0
St Truiden,Club Brugge,1,1,D,0.0,1.0,A,8.0,13.0,4.0,4.0,14.0,6.0,1.0,8.0,1.0,1.0,0.0,0.0
Waregem,Westerlo,1,1,D,0.0,1.0,A,11.0,13.0,3.0,5.0,15.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0
Mechelen,Kortrijk,3,2,H,2.0,1.0,H,15.0,8.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,4.0,0.0,0.0
Oostende,Cercle Brugge,1,2,A,0.0,1.0,A,9.0,10.0,4.0,6.0,11.0,15.0,4.0,6.0,3.0,1.0,0.0,0.0
St. Gilloise,Oud-Heverlee Leuven,1,0,H,0.0,0.0,D,18.0,11.0,7.0,4.0,7.0,15.0,12.0,5.0,1.0,3.0,0.0,0.0
Antwerp,Standard,4,1,H,3.0,1.0,H,8.0,10.0,6.0,3.0,20.0,9.0,2.0,2.0,3.0,2.0,0.0,1.0
Seraing,Anderlecht,0,1,A,0.0,0.0,D,9.0,14.0,4.0,4.0,17.0,11.0,4.0,6.0,3.0,1.0,0.0,0.0
Club Brugge,Charleroi,2,2,D,1.0,2.0,A,12.0,9.0,6.0,3.0,7.0,18.0,2.0,3.0,2.0,4.0,0.0,1.0
St Truiden,Gent,0,3,A,0.0,2.0,A,5.0,13.0,1.0,4.0,12.0,10.0,1.0,5.0,2.0,0.0,1.0,0.0
Standard,Eupen,3,1,H,2.0,1.0,H,13.0,8.0,7.0,3.0,15.0,11.0,8.0,2.0,1.0,2.0,0.0,0.0
Westerlo,Mechelen,2,0,H,1.0,0.0,H,26.0,8.0,8.0,2.0,4.0,10.0,11.0,5.0,1.0,3.0,0.0,1.0
Kortrijk,Oostende,2,2,D,1.0,1.0,D,14.0,22.0,3.0,7.0,12.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0
Oud-Heverlee Leuven,St Truiden,1,1,D,0.0,1.0,A,13.0,8.0,5.0,4.0,7.0,18.0,6.0,3.0,0.0,3.0,0.0,0.0
Charleroi,St. Gilloise,0,1,A,0.0,1.0,A,5.0,9.0,1.0,3.0,17.0,8.0,2.0,8.0,3.0,3.0,0.0,0.0
Anderlecht,Antwerp,0,0,D,0.0,0.0,D,7.0,12.0,0.0,4.0,12.0,10.0,6.0,2.0,4.0,3.0,1.0,1.0
Cercle Brugge,Gent,3,2,H,0.0,0.0,D,10.0,9.0,6.0,5.0,18.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0
Waregem,Club Brugge,1,2,A,1.0,2.0,A,11.0,12.0,4.0,2.0,8.0,17.0,4.0,8.0,2.0,4.0,1.0,0.0
Genk,Seraing,4,0,H,2.0,0.0,H,12.0,6.0,9.0,0.0,7.0,15.0,3.0,4.0,0.0,2.0,0.0,0.0
Eupen,Genk,1,1,D,1.0,1.0,D,10.0,14.0,4.0,5.0,15.0,13.0,3.0,7.0,5.0,4.0,0.0,0.0
Oostende,Anderlecht,0,2,A,0.0,1.0,A,11.0,12.0,4.0,3.0,18.0,13.0,3.0,2.0,3.0,1.0,0.0,0.0
Cercle Brugge,Standard,1,1,D,0.0,0.0,D,13.0,8.0,3.0,2.0,21.0,14.0,4.0,1.0,3.0,3.0,0.0,0.0
Eupen,Westerlo,1,1,D,0.0,1.0,A,7.0,15.0,3.0,6.0,18.0,7.0,4.0,7.0,1.0,0.0,0.0,0.0
Seraing,Oud-Heverlee Leuven,2,1,H,1.0,1.0,D,14.0,19.0,4.0,5.0,10.0,10.0,7.0,11.0,1.0,0.0,0.0,0.0
St Truiden,Kortrijk,1,0,H,1.0,0.0,H,7.0,9.0,2.0,4.0,11.0,9.0,2.0,2.0,1.0,3.0,0.0,0.0
Antwerp,Club Brugge,0,0,D,0.0,0.0,D,7.0,4.0,2.0,1.0,12.0,22.0,2.0,5.0,1.0,5.0,0.0,0.0
Mechelen,Charleroi,2,2,D,2.0,0.0,H,10.0,17.0,7.0,8.0,12.0,11.0,4.0,7.0,0.0,3.0,1.0,0.0
Gent,Genk,2,3,A,1.0,1.0,D,20.0,11.0,6.0,5.0,12.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0
St. Gilloise,Waregem,4,0,H,1.0,0.0,H,14.0,7.0,8.0,1.0,8.0,9.0,2.0,3.0,0.0,1.0,0.0,0.0
Oud-Heverlee Leuven,Cercle Brugge,0,0,D,0.0,0.0,D,7.0,11.0,1.0,5.0,12.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0
Club Brugge,St. Gilloise,1,1,D,1.0,1.0,D,10.0,19.0,4.0,2.0,13.0,10.0,5.0,3.0,1.0,4.0,0.0,0.0
Eupen,Mechelen,2,1,H,0.0,1.0,A,11.0,14.0,3.0,4.0,16.0,16.0,4.0,2.0,0.0,4.0,0.0,0.0
Westerlo,Gent,3,3,D,2.0,2.0,D,8.0,16.0,5.0,9.0,7.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0
Charleroi,Seraing,3,0,H,1.0,0.0,H,11.0,2.0,4.0,1.0,8.0,13.0,10.0,2.0,1.0,0.0,0.0,0.0
Genk,Antwerp,0,1,A,0.0,0.0,D,16.0,8.0,3.0,3.0,17.0,14.0,9.0,3.0,2.0,3.0,0.0,0.0
Anderlecht,St Truiden,3,1,H,0.0,0.0,D,24.0,3.0,9.0,2.0,3.0,11.0,4.0,2.0,1.0,1.0,0.0,0.0
Standard,Kortrijk,0,2,A,0.0,0.0,D,9.0,11.0,1.0,4.0,10.0,20.0,7.0,3.0,0.0,2.0,1.0,0.0
Waregem,Oostende,1,1,D,1.0,0.0,H,8.0,5.0,2.0,3.0,11.0,17.0,3.0,4.0,0.0,1.0,0.0,0.0
Mechelen,Genk,2,2,D,1.0,1.0,D,11.0,13.0,5.0,3.0,8.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0
Antwerp,Eupen,2,0,H,2.0,0.0,H,17.0,4.0,2.0,0.0,11.0,11.0,7.0,4.0,3.0,3.0,0.0,1.0
Oostende,Charleroi,0,0,D,0.0,0.0,D,17.0,8.0,6.0,3.0,7.0,10.0,11.0,3.0,0.0,0.0,0.0,0.0
Seraing,Waregem,1,1,D,0.0,1.0,A,6.0,12.0,2.0,3.0,18.0,16.0,4.0,7.0,3.0,3.0,1.0,1.0
St. Gilloise,Standard,2,4,A,1.0,2.0,A,15.0,9.0,6.0,6.0,12.0,11.0,3.0,0.0,2.0,5.0,0.0,0.0
Cercle Brugge,Club Brugge,2,2,D,0.0,1.0,A,28.0,7.0,10.0,5.0,10.0,12.0,17.0,4.0,2.0,2.0,0.0,0.0
Gent,Oud-Heverlee Leuven,2,0,H,0.0,0.0,D,12.0,14.0,6.0,4.0,15.0,12.0,5.0,9.0,2.0,1.0,0.0,0.0
Kortrijk,Anderlecht,2,2,D,0.0,1.0,A,13.0,12.0,7.0,5.0,14.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0
St Truiden,Westerlo,0,1,A,0.0,1.0,A,6.0,13.0,1.0,3.0,8.0,6.0,1.0,6.0,1.0,0.0,1.0,0.0
Waregem,Kortrijk,3,3,D,1.0,2.0,A,15.0,9.0,4.0,5.0,19.0,18.0,8.0,5.0,3.0,4.0,0.0,0.0
Seraing,Mechelen,0,2,A,0.0,1.0,A,7.0,9.0,0.0,4.0,11.0,14.0,4.0,3.0,2.0,1.0,0.0,0.0
Eupen,Cercle Brugge,2,2,D,2.0,2.0,D,7.0,14.0,3.0,4.0,10.0,13.0,4.0,6.0,1.0,1.0,1.0,0.0
Genk,Oostende,3,0,H,2.0,0.0,H,10.0,12.0,5.0,4.0,13.0,15.0,4.0,4.0,2.0,3.0,0.0,0.0
Westerlo,St. Gilloise,4,2,H,2.0,1.0,H,9.0,20.0,6.0,8.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0
Club Brugge,Gent,2,0,H,0.0,0.0,D,16.0,6.0,6.0,2.0,9.0,10.0,9.0,3.0,2.0,0.0,0.0,0.0
Oud-Heverlee Leuven,Antwerp,1,1,D,1.0,0.0,H,9.0,17.0,4.0,4.0,9.0,13.0,3.0,7.0,1.0,0.0,0.0,0.0
Anderlecht,Standard,2,2,D,2.0,1.0,H,14.0,8.0,7.0,4.0,5.0,8.0,7.0,3.0,2.0,2.0,0.0,0.0
Charleroi,St Truiden,1,0,H,0.0,0.0,D,17.0,11.0,7.0,2.0,15.0,13.0,3.0,2.0,0.0,2.0,0.0,0.0
Oostende,Club Brugge,3,0,H,1.0,0.0,H,13.0,11.0,6.0,3.0,12.0,16.0,0.0,5.0,2.0,2.0,0.0,0.0
Kortrijk,Charleroi,0,1,A,0.0,0.0,D,18.0,11.0,3.0,6.0,7.0,12.0,4.0,2.0,0.0,4.0,0.0,0.0
Cercle Brugge,Seraing,3,1,H,2.0,1.0,H,19.0,3.0,7.0,2.0,14.0,11.0,11.0,3.0,1.0,1.0,0.0,0.0
Oud-Heverlee Leuven,Waregem,4,2,H,3.0,0.0,H,13.0,12.0,8.0,4.0,11.0,10.0,3.0,5.0,2.0,1.0,0.0,0.0
Standard,Westerlo,2,0,H,1.0,0.0,H,23.0,7.0,5.0,0.0,12.0,11.0,7.0,1.0,0.0,2.0,1.0,0.0
St Truiden,Genk,2,2,D,1.0,1.0,D,10.0,9.0,4.0,5.0,17.0,11.0,2.0,2.0,3.0,1.0,0.0,0.0
Antwerp,Mechelen,5,0,H,3.0,0.0,H,16.0,11.0,10.0,5.0,9.0,11.0,6.0,3.0,1.0,2.0,0.0,0.0
Gent,Anderlecht,1,0,H,0.0,0.0,D,14.0,10.0,5.0,3.0,8.0,9.0,4.0,2.0,1.0,4.0,0.0,1.0
St. Gilloise,Eupen,2,1,H,1.0,0.0,H,12.0,8.0,6.0,3.0,11.0,16.0,5.0,2.0,1.0,1.0,0.0,0.0
Charleroi,Oud-Heverlee Leuven,0,1,A,0.0,1.0,A,25.0,9.0,5.0,2.0,8.0,11.0,7.0,4.0,1.0,4.0,0.0,0.0
Mechelen,St Truiden,1,0,H,0.0,0.0,D,8.0,7.0,4.0,1.0,10.0,16.0,8.0,4.0,1.0,2.0,0.0,0.0
Eupen,Oostende,4,4,D,1.0,1.0,D,29.0,14.0,10.0,9.0,9.0,10.0,9.0,2.0,0.0,3.0,0.0,1.0
Westerlo,Kortrijk,3,1,H,1.0,0.0,H,9.0,19.0,7.0,6.0,9.0,10.0,7.0,7.0,3.0,2.0,0.0,0.0
Seraing,Antwerp,0,2,A,0.0,2.0,A,8.0,18.0,1.0,5.0,15.0,12.0,4.0,5.0,3.0,1.0,1.0,0.0
Club Brugge,Standard,2,0,H,0.0,0.0,D,13.0,17.0,4.0,4.0,11.0,10.0,6.0,6.0,1.0,1.0,0.0,0.0
Waregem,Gent,2,6,A,0.0,2.0,A,11.0,12.0,4.0,8.0,14.0,11.0,4.0,1.0,1.0,1.0,0.0,0.0
Genk,St. Gilloise,1,2,A,1.0,2.0,A,12.0,13.0,6.0,5.0,13.0,15.0,14.0,5.0,3.0,3.0,0.0,0.0
Anderlecht,Cercle Brugge,2,0,H,1.0,0.0,H,18.0,7.0,9.0,2.0,8.0,17.0,5.0,4.0,0.0,2.0,0.0,1.0
Cercle Brugge,Genk,1,1,D,1.0,0.0,H,18.0,10.0,4.0,2.0,5.0,9.0,6.0,9.0,2.0,1.0,0.0,0.0
Kortrijk,Club Brugge,1,0,H,1.0,0.0,H,10.0,13.0,6.0,3.0,11.0,11.0,1.0,6.0,2.0,2.0,0.0,0.0
Oostende,Westerlo,1,2,A,0.0,1.0,A,22.0,7.0,12.0,2.0,9.0,9.0,7.0,5.0,1.0,2.0,0.0,0.0
St Truiden,Seraing,2,1,H,1.0,0.0,H,12.0,9.0,7.0,1.0,14.0,8.0,4.0,2.0,2.0,2.0,0.0,0.0
Standard,Waregem,2,2,D,2.0,0.0,H,21.0,9.0,8.0,5.0,14.0,12.0,6.0,5.0,3.0,2.0,0.0,0.0
Antwerp,Charleroi,0,1,A,0.0,1.0,A,28.0,5.0,8.0,2.0,8.0,9.0,8.0,0.0,0.0,4.0,0.0,1.0
Oud-Heverlee Leuven,Anderlecht,0,2,A,0.0,1.0,A,9.0,12.0,5.0,5.0,11.0,13.0,4.0,7.0,3.0,2.0,0.0,0.0
St. Gilloise,Mechelen,2,1,H,1.0,1.0,D,15.0,5.0,6.0,1.0,11.0,11.0,3.0,5.0,1.0,2.0,0.0,0.0
Gent,Eupen,3,0,H,1.0,0.0,H,25.0,11.0,5.0,3.0,6.0,9.0,16.0,5.0,2.0,0.0,0.0,0.0
Waregem,Antwerp,0,2,A,0.0,0.0,D,7.0,13.0,3.0,5.0,11.0,15.0,6.0,5.0,4.0,1.0,0.0,0.0
Cercle Brugge,Kortrijk,2,0,H,2.0,0.0,H,19.0,6.0,6.0,4.0,17.0,13.0,6.0,2.0,2.0,2.0,0.0,0.0
