HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Waalwijk,Utrecht,2,2,D,2,0,H,11,11,3,3,8,10,3,7,1,0,0,0
Groningen,Volendam,2,2,D,2,1,H,18,11,6,3,7,11,7,4,0,1,0,0
Nijmegen,Twente,0,1,A,0,0,D,11,13,4,2,9,9,6,9,1,1,0,0
Vitesse,Feyenoord,2,5,A,1,2,A,9,16,3,8,9,12,5,6,2,1,0,0
AZ Alkmaar,Go Ahead Eagles,2,0,H,0,0,D,19,8,8,2,8,11,7,3,1,1,0,0
Excelsior,Vitesse,3,1,H,2,1,H,11,22,6,6,10,18,1,8,0,0,0,1
Go Ahead Eagles,PSV Eindhoven,2,5,A,1,3,A,11,23,4,11,13,8,6,6,1,0,1,0
FC Emmen,Waalwijk,1,1,D,0,0,D,11,12,5,2,15,15,3,4,3,1,0,0
Utrecht,Cambuur,0,0,D,0,0,D,15,21,6,10,11,14,7,4,3,1,0,0
Feyenoord,Heerenveen,0,0,D,0,0,D,19,8,11,3,8,6,7,2,1,2,0,0
Volendam,Nijmegen,1,4,A,1,2,A,16,13,6,8,15,13,6,6,2,0,0,0
Ajax,Groningen,6,1,H,3,1,H,24,4,11,2,4,6,7,3,1,0,0,0
Twente,For Sittard,3,0,H,2,0,H,19,5,8,1,13,12,10,1,1,3,0,0
Sparta Rotterdam,AZ Alkmaar,2,3,A,1,1,D,8,25,3,7,12,7,2,6,2,2,0,0
Vitesse,Heerenveen,0,4,A,0,2,A,4,13,2,4,11,8,3,4,3,2,0,0
For Sittard,Cambuur,1,4,A,1,0,H,19,16,6,8,11,4,6,5,3,1,0,0
FC Emmen,Utrecht,3,2,H,1,2,A,13,9,7,4,8,6,6,6,0,0,0,0
Groningen,Go Ahead Eagles,1,0,H,1,0,H,9,8,2,3,11,15,5,4,2,2,0,0
Sparta Rotterdam,Ajax,0,1,A,0,1,A,9,14,5,3,10,9,2,7,1,1,0,0
Waalwijk,Feyenoord,0,1,A,0,0,D,10,18,4,8,13,5,6,8,2,0,0,0
Nijmegen,Groningen,1,1,D,0,0,D,16,15,7,6,11,9,7,6,2,2,0,0
Go Ahead Eagles,Sparta Rotterdam,0,1,A,0,1,A,11,17,6,7,13,3,6,7,1,1,1,0
Vitesse,Waalwijk,2,2,D,0,1,A,25,10,8,5,12,7,10,4,0,1,0,0
Feyenoord,FC Emmen,4,0,H,0,0,D,22,7,7,1,7,9,11,2,0,0,0,0
Heerenveen,For Sittard,2,1,H,2,0,H,23,8,9,3,8,9,8,6,1,1,0,0
Utrecht,Ajax,0,2,A,0,2,A,5,10,1,4,9,10,3,4,2,3,0,0
Excelsior,PSV Eindhoven,1,6,A,0,3,A,9,27,4,13,7,7,3,9,0,1,0,0
Volendam,Twente,1,0,H,0,0,D,11,20,5,6,12,9,4,10,2,0,0,0
Cambuur,AZ Alkmaar,0,1,A,0,0,D,9,16,4,3,7,11,5,5,1,1,1,0
PSV Eindhoven,Volendam,7,1,H,3,1,H,25,9,16,4,2,8,10,3,0,3,0,0
Twente,Excelsior,4,0,H,2,0,H,11,9,6,2,7,8,1,4,0,0,0,0
AZ Alkmaar,Nijmegen,1,1,D,0,0,D,30,4,13,2,7,10,8,3,1,1,0,0
For Sittard,Utrecht,3,4,A,0,0,D,16,26,8,11,8,6,6,8,1,2,0,0
Ajax,Cambuur,4,0,H,2,0,H,22,5,8,3,7,7,9,1,1,2,0,0
Twente,PSV Eindhoven,2,1,H,2,0,H,18,13,5,6,8,17,4,6,1,2,0,0
Sparta Rotterdam,Volendam,4,0,H,1,0,H,15,18,9,6,5,0,5,11,0,0,0,0
Go Ahead Eagles,Feyenoord,3,4,A,2,2,D,10,23,4,11,11,9,6,12,0,0,0,0
Waalwijk,Excelsior,5,2,H,1,2,A,22,10,9,4,14,6,8,3,1,1,0,0
FC Emmen,AZ Alkmaar,0,3,A,0,3,A,11,15,2,7,5,10,7,1,0,2,0,0
Heerenveen,Nijmegen,0,0,D,0,0,D,11,12,2,2,8,18,1,5,1,1,1,0
Groningen,Vitesse,0,1,A,0,0,D,7,19,0,5,7,10,3,8,1,2,0,0
Volendam,Go Ahead Eagles,2,3,A,1,1,D,18,11,6,4,10,16,8,10,3,2,0,0
Nijmegen,For Sittard,1,1,D,0,0,D,22,8,6,3,14,23,13,4,0,6,0,1
Ajax,Heerenveen,5,0,H,2,0,H,20,5,7,1,3,4,17,3,1,2,0,0
Excelsior,FC Emmen,2,1,H,0,1,A,13,11,4,4,10,8,6,8,1,2,0,0
Utrecht,Vitesse,1,0,H,0,0,D,12,12,5,5,6,3,10,10,0,1,0,0
Cambuur,Groningen,0,1,A,0,0,D,14,10,2,3,9,15,6,4,2,3,0,0
PSV Eindhoven,Waalwijk,1,0,H,0,0,D,31,9,5,3,5,14,12,3,1,5,0,0
AZ Alkmaar,Twente,1,1,D,0,0,D,12,10,3,2,9,8,6,5,1,2,0,0
Feyenoord,Sparta Rotterdam,3,0,H,2,0,H,23,8,9,2,13,4,8,3,0,0,0,0
Utrecht,Nijmegen,0,0,D,0,0,D,17,12,7,3,8,8,6,5,3,1,0,0
Sparta Rotterdam,Groningen,2,1,H,0,0,D,9,4,4,2,11,10,5,1,0,3,0,0
Vitesse,Volendam,1,1,D,0,1,A,17,11,9,6,12,10,11,3,2,1,0,0
Waalwijk,Cambuur,5,1,H,1,1,D,33,4,13,2,5,11,16,0,2,2,0,2
For Sittard,Excelsior,1,0,H,0,0,D,13,14,4,2,10,9,1,5,4,3,1,0
Go Ahead Eagles,FC Emmen,2,0,H,1,0,H,16,13,7,6,15,12,3,5,2,2,0,0
Heerenveen,Twente,2,1,H,2,1,H,14,20,6,6,10,8,9,11,3,2,0,0
PSV Eindhoven,Feyenoord,4,3,H,2,2,D,27,13,10,6,10,10,13,1,2,1,0,0
AZ Alkmaar,Ajax,2,1,H,2,1,H,13,15,8,7,5,8,3,5,3,2,0,0
Cambuur,PSV Eindhoven,3,0,H,0,0,D,11,12,4,5,7,11,7,4,0,1,0,0
Groningen,AZ Alkmaar,1,4,A,1,2,A,14,13,2,7,7,11,1,1,1,1,0,0
Ajax,Go Ahead Eagles,1,1,D,1,0,H,23,3,7,1,6,14,7,0,1,1,0,0
Twente,Vitesse,3,0,H,1,0,H,18,8,6,1,15,7,5,2,1,1,0,0
For Sittard,Volendam,2,0,H,2,0,H,20,7,6,4,8,9,8,4,1,0,0,1
Excelsior,Utrecht,0,1,A,0,1,A,14,20,3,7,12,11,8,10,2,1,0,0
Nijmegen,Feyenoord,1,1,D,1,1,D,8,19,2,8,10,20,4,10,1,6,0,0
Waalwijk,Sparta Rotterdam,2,2,D,1,1,D,13,15,5,6,8,10,6,5,2,0,0,1
FC Emmen,Heerenveen,0,0,D,0,0,D,12,8,3,1,6,8,2,4,1,0,0,0
Groningen,Waalwijk,2,3,A,1,1,D,15,13,8,5,5,10,8,9,1,2,1,0
Volendam,Ajax,2,4,A,0,2,A,13,19,6,9,12,12,3,6,2,3,0,0
Sparta Rotterdam,FC Emmen,3,1,H,1,0,H,15,11,4,2,14,7,4,2,4,3,0,1
Nijmegen,Excelsior,1,1,D,0,0,D,15,9,6,4,9,15,8,4,2,3,0,0
Go Ahead Eagles,Cambuur,0,0,D,0,0,D,20,7,6,3,10,8,12,5,2,0,0,0
Feyenoord,Twente,2,0,H,1,0,H,20,5,7,2,8,11,10,3,2,1,0,1
Utrecht,AZ Alkmaar,1,2,A,0,1,A,11,14,4,6,13,10,6,7,3,0,0,0
Heerenveen,PSV Eindhoven,0,1,A,0,0,D,9,16,1,6,11,7,2,7,2,0,0,0
Vitesse,For Sittard,1,2,A,1,1,D,10,8,2,4,16,7,8,3,4,1,0,0
FC Emmen,Volendam,1,1,D,0,0,D,18,12,4,4,10,10,7,5,0,1,0,0
For Sittard,Waalwijk,0,0,D,0,0,D,9,11,3,3,9,10,8,5,3,2,0,0
Go Ahead Eagles,Heerenveen,1,1,D,0,0,D,13,16,3,3,6,11,2,3,2,1,0,0
Cambuur,Vitesse,0,3,A,0,1,A,10,19,2,6,11,9,4,7,0,1,0,0
Sparta Rotterdam,Nijmegen,2,0,H,2,0,H,14,15,4,4,13,10,4,3,2,3,0,0
PSV Eindhoven,Utrecht,6,1,H,3,1,H,12,8,9,2,8,11,5,3,0,3,0,0
Twente,Groningen,3,0,H,0,0,D,24,5,7,2,3,10,9,2,1,2,0,0
AZ Alkmaar,Feyenoord,1,3,A,1,1,D,5,13,2,5,10,5,1,2,2,1,0,0
Ajax,Excelsior,7,1,H,3,0,H,29,7,20,2,5,8,13,2,0,0,0,0
Feyenoord,For Sittard,1,1,D,0,1,A,33,4,11,1,10,8,12,2,0,1,0,0
Waalwijk,Ajax,1,4,A,1,1,D,14,17,4,8,7,9,5,7,3,2,0,0
Vitesse,FC Emmen,2,1,H,2,0,H,16,4,4,2,9,14,4,3,1,2,0,0
Excelsior,AZ Alkmaar,2,1,H,2,0,H,8,17,2,8,9,11,3,9,2,1,0,0
Cambuur,Twente,0,1,A,0,0,D,8,15,3,4,11,17,7,5,3,2,0,0
Groningen,PSV Eindhoven,4,2,H,3,1,H,17,28,7,10,9,5,2,13,0,0,0,0
Nijmegen,Go Ahead Eagles,3,3,D,1,2,A,19,7,5,5,9,11,3,3,3,1,0,0
Utrecht,Sparta Rotterdam,3,1,H,1,0,H,15,21,9,3,7,11,8,5,0,2,0,0
Volendam,Heerenveen,1,3,A,1,1,D,12,9,5,4,7,8,8,5,2,3,0,0
Heerenveen,Utrecht,1,2,A,1,1,D,17,5,8,2,8,10,4,2,2,4,0,0
Sparta Rotterdam,For Sittard,3,1,H,1,1,D,14,13,5,3,10,9,6,6,1,2,0,0
Go Ahead Eagles,Excelsior,3,1,H,2,0,H,15,9,8,4,12,10,6,3,0,4,0,0
FC Emmen,Groningen,0,0,D,0,0,D,15,13,4,1,8,6,9,5,1,1,0,0
PSV Eindhoven,Nijmegen,3,0,H,1,0,H,13,12,7,2,10,5,5,4,0,2,0,0
Twente,Waalwijk,3,0,H,2,0,H,19,9,6,0,10,9,6,4,1,2,0,0
AZ Alkmaar,Volendam,2,1,H,2,0,H,12,18,5,6,7,9,5,9,2,2,1,0
Cambuur,Nijmegen,0,1,A,0,1,A,16,23,6,11,12,9,5,6,1,0,0,0
Vitesse,Sparta Rotterdam,0,4,A,0,0,D,14,11,5,6,6,15,6,2,1,0,0,0
For Sittard,FC Emmen,0,1,A,0,0,D,14,15,1,6,10,8,8,3,2,1,0,0
Excelsior,Heerenveen,0,1,A,0,0,D,11,8,1,4,10,9,7,2,0,1,0,0
Utrecht,Groningen,2,1,H,0,1,A,20,6,6,1,6,11,6,5,3,1,0,0
Twente,Go Ahead Eagles,1,1,D,1,0,H,27,13,6,2,12,10,6,5,4,2,0,0
Volendam,Feyenoord,0,2,A,0,2,A,7,23,2,12,9,7,6,8,2,2,0,0
Ajax,PSV Eindhoven,1,2,A,0,1,A,14,5,5,2,11,14,9,1,2,3,0,0
Waalwijk,AZ Alkmaar,3,1,H,1,1,D,17,12,7,6,7,8,8,5,1,3,0,0
Ajax,Vitesse,2,2,D,1,1,D,34,10,8,8,10,13,8,7,1,1,0,0
Feyenoord,Cambuur,1,0,H,1,0,H,21,7,7,4,9,9,8,4,3,1,0,0
Sparta Rotterdam,Twente,1,1,D,0,0,D,11,17,2,5,11,10,3,7,2,0,0,0
Volendam,Utrecht,0,4,A,0,1,A,12,13,2,8,9,8,4,5,1,1,0,0
FC Emmen,Ajax,3,3,D,1,3,A,15,10,5,5,11,9,5,1,2,1,0,0
PSV Eindhoven,AZ Alkmaar,0,1,A,0,1,A,10,10,2,3,8,12,4,2,0,2,0,0
Nijmegen,Waalwijk,6,1,H,1,1,D,27,6,12,3,7,14,7,3,1,2,0,1
Groningen,For Sittard,2,3,A,1,0,H,12,15,3,7,6,6,4,5,2,3,0,0
Heerenveen,Cambuur,2,1,H,1,1,D,15,7,4,2,7,9,7,2,3,2,0,0
Feyenoord,Excelsior,5,1,H,2,1,H,23,5,12,3,12,11,5,2,2,3,0,0
Go Ahead Eagles,Vitesse,2,2,D,2,0,H,10,24,3,7,7,10,3,11,1,6,0,0
Twente,FC Emmen,2,0,H,1,0,H,20,5,3,1,9,10,11,3,1,2,0,0
Waalwijk,Heerenveen,0,0,D,0,0,D,6,18,2,9,10,9,3,7,1,1,0,0
AZ Alkmaar,Vitesse,1,1,D,0,0,D,15,13,5,3,11,14,7,4,2,1,0,0
For Sittard,Go Ahead Eagles,0,2,A,0,2,A,9,20,2,6,14,10,4,10,4,2,0,0
PSV Eindhoven,Sparta Rotterdam,0,0,D,0,0,D,17,12,4,4,7,16,5,4,1,3,0,0
Utrecht,Feyenoord,1,1,D,1,0,H,8,10,4,4,9,4,5,2,2,1,0,0
Cambuur,Volendam,0,3,A,0,2,A,9,9,4,5,13,9,7,4,3,1,0,0
Nijmegen,Ajax,1,1,D,0,1,A,6,21,1,7,9,14,1,9,1,3,0,0
Excelsior,Groningen,1,0,H,0,0,D,14,11,3,4,11,11,4,6,2,3,0,0
Heerenveen,AZ Alkmaar,0,2,A,0,1,A,21,13,2,6,12,12,3,1,0,3,0,0
Volendam,Waalwijk,2,1,H,0,0,D,14,8,5,4,13,9,9,4,1,0,0,0
Ajax,Twente,0,0,D,0,0,D,6,24,5,7,9,15,3,5,1,4,1,0
Sparta Rotterdam,Excelsior,1,0,H,0,0,D,15,11,4,4,9,9,6,3,1,1,0,0
Vitesse,Nijmegen,0,0,D,0,0,D,24,6,6,3,19,14,11,4,1,4,0,1
For Sittard,PSV Eindhoven,2,2,D,1,0,H,6,32,3,12,9,7,1,10,0,2,1,0
Go Ahead Eagles,Utrecht,2,2,D,1,2,A,13,11,4,6,10,8,5,7,3,0,0,0
FC Emmen,Cambuur,0,0,D,0,0,D,15,9,7,2,7,17,6,7,0,1,0,0
Groningen,Feyenoord,0,3,A,0,2,A,5,28,2,10,8,4,2,13,1,0,0,0
Excelsior,Volendam,2,0,H,1,0,H,17,9,4,0,7,9,7,4,1,1,0,0
Nijmegen,FC Emmen,3,1,H,2,1,H,20,10,5,4,11,21,9,5,0,1,0,0
Cambuur,Sparta Rotterdam,0,3,A,0,2,A,14,12,3,6,12,6,6,2,1,0,0,0
PSV Eindhoven,Vitesse,1,0,H,0,0,D,15,12,5,4,5,9,3,4,0,1,0,1
Heerenveen,Groningen,3,1,H,1,1,D,18,10,9,3,6,15,7,5,0,3,0,0
Feyenoord,Ajax,1,1,D,1,0,H,11,11,4,3,19,14,7,6,4,4,0,0
Twente,Utrecht,2,0,H,1,0,H,15,7,6,1,9,7,4,4,1,1,0,0
AZ Alkmaar,For Sittard,3,1,H,2,1,H,16,8,5,1,10,8,6,2,1,0,0,0
FC Emmen,PSV Eindhoven,1,0,H,1,0,H,11,12,2,4,9,16,5,6,3,4,0,1
Sparta Rotterdam,Waalwijk,0,0,D,0,0,D,9,12,4,3,7,12,2,3,0,0,0,0
Go Ahead Eagles,AZ Alkmaar,1,4,A,0,1,A,13,16,1,9,9,18,6,7,1,1,0,0
Vitesse,Twente,2,2,D,1,1,D,17,10,6,4,14,7,6,8,2,0,0,0
For Sittard,Heerenveen,2,0,H,0,0,D,16,15,6,4,8,12,7,8,1,1,0,0
Feyenoord,Nijmegen,2,0,H,2,0,H,22,8,9,5,6,5,12,4,1,2,0,1
Utrecht,Excelsior,1,0,H,1,0,H,17,2,9,0,8,17,7,3,1,2,0,0
Groningen,Cambuur,0,1,A,0,0,D,15,10,2,4,11,5,9,1,3,0,0,0
Ajax,Volendam,1,1,D,0,0,D,31,2,7,1,6,13,13,0,0,1,0,0
PSV Eindhoven,Go Ahead Eagles,2,0,H,1,0,H,19,6,3,1,6,10,9,2,2,2,0,0
Waalwijk,FC Emmen,2,0,H,2,0,H,6,17,4,3,16,7,3,6,5,1,1,0
Heerenveen,Vitesse,1,3,A,1,2,A,10,22,2,8,10,9,6,6,1,0,0,0
Nijmegen,Sparta Rotterdam,1,1,D,0,0,D,26,9,4,4,9,18,11,3,1,2,0,0
AZ Alkmaar,Utrecht,5,5,D,3,3,D,15,24,9,9,5,5,3,7,0,1,0,0
Twente,Feyenoord,1,1,D,0,1,A,14,17,6,6,13,8,2,6,2,2,0,0
Excelsior,Ajax,1,4,A,1,2,A,12,19,4,9,9,5,6,7,1,1,0,0
Volendam,Groningen,3,2,H,1,0,H,12,13,5,3,10,7,5,3,0,1,0,0
Cambuur,For Sittard,1,2,A,1,0,H,9,18,1,6,13,8,6,4,2,4,0,0
Waalwijk,Go Ahead Eagles,3,1,H,1,1,D,6,11,4,2,14,9,1,4,2,2,0,0
For Sittard,Sparta Rotterdam,0,0,D,0,0,D,14,8,7,2,6,7,3,3,0,0,0,0
Volendam,AZ Alkmaar,1,1,D,0,0,D,9,13,2,3,12,10,2,6,1,3,1,0
FC Emmen,Vitesse,2,2,D,1,2,A,6,14,3,8,7,9,6,4,1,4,0,0
Utrecht,Heerenveen,1,0,H,0,0,D,12,9,7,5,10,10,4,3,1,2,0,0
Excelsior,Waalwijk,0,0,D,0,0,D,15,17,3,6,5,7,10,0,1,2,0,0
Cambuur,Ajax,0,5,A,0,2,A,4,20,1,5,18,6,3,6,3,1,0,0
Feyenoord,PSV Eindhoven,2,2,D,0,1,A,35,7,7,4,7,14,12,1,2,7,0,1
Go Ahead Eagles,Nijmegen,1,0,H,1,0,H,11,7,2,0,13,16,2,6,0,4,0,0
Groningen,Twente,1,1,D,0,1,A,19,9,7,1,8,14,5,5,0,1,0,0
AZ Alkmaar,Excelsior,5,0,H,5,0,H,21,3,11,1,9,9,10,0,0,1,0,0
Nijmegen,Cambuur,0,0,D,0,0,D,16,13,6,4,14,15,14,4,2,4,0,0
PSV Eindhoven,Groningen,6,0,H,1,0,H,34,3,13,1,7,6,18,1,0,0,0,0
FC Emmen,For Sittard,0,1,A,0,0,D,10,14,2,4,7,7,3,6,1,1,0,0
Sparta Rotterdam,Go Ahead Eagles,2,1,H,1,0,H,19,18,6,4,12,13,7,4,1,3,0,0
Heerenveen,Feyenoord,1,2,A,0,2,A,13,13,4,3,9,12,5,7,1,1,0,0
Vitesse,Utrecht,2,0,H,0,0,D,13,11,4,4,10,11,3,8,1,2,1,0
Ajax,Waalwijk,3,1,H,0,1,A,17,6,5,3,11,11,10,2,2,2,0,0
Twente,Volendam,3,0,H,3,0,H,18,9,9,2,11,7,9,2,1,0,0,0
Waalwijk,For Sittard,3,1,H,0,0,D,18,10,9,5,12,6,5,4,1,3,0,0
Volendam,Vitesse,2,0,H,1,0,H,9,15,3,1,13,5,5,8,1,0,0,0
Groningen,FC Emmen,1,1,D,1,1,D,19,7,3,3,13,18,9,2,1,4,0,1
Feyenoord,AZ Alkmaar,2,1,H,1,1,D,18,2,3,0,12,16,2,5,3,3,0,0
Cambuur,Heerenveen,1,2,A,1,1,D,11,12,3,4,11,16,2,5,3,0,0,0
Go Ahead Eagles,Twente,2,0,H,2,0,H,11,19,5,2,8,13,1,4,0,1,0,0
Utrecht,PSV Eindhoven,2,2,D,1,1,D,8,16,4,8,14,7,2,5,0,1,0,0
Ajax,Sparta Rotterdam,4,0,H,2,0,H,23,7,12,2,6,12,5,2,0,1,0,0
Excelsior,Nijmegen,0,3,A,0,1,A,10,17,4,6,9,6,8,2,3,2,1,0
Sparta Rotterdam,Utrecht,0,3,A,0,0,D,14,14,1,5,11,10,0,6,3,2,1,0
Groningen,Excelsior,3,0,H,1,0,H,17,4,8,0,13,11,3,1,0,0,0,0
Heerenveen,Waalwijk,1,4,A,1,0,H,26,8,8,4,8,14,5,0,2,2,0,0
AZ Alkmaar,Cambuur,2,1,H,1,0,H,14,9,7,3,10,12,5,1,3,2,0,1
Nijmegen,Volendam,3,0,H,0,0,D,21,11,7,6,7,15,6,1,0,3,0,0
For Sittard,Feyenoord,2,4,A,0,3,A,13,18,5,7,7,9,7,5,0,0,0,0
FC Emmen,Go Ahead Eagles,2,2,D,1,1,D,8,8,3,4,12,15,3,4,3,3,0,0
Vitesse,Ajax,1,2,A,1,1,D,10,10,5,3,13,12,6,4,0,2,0,0
PSV Eindhoven,Twente,3,1,H,1,0,H,14,14,9,8,11,8,6,5,1,1,0,0
Utrecht,For Sittard,1,2,A,0,0,D,13,9,5,5,3,10,3,1,2,1,0,0
Vitesse,AZ Alkmaar,0,1,A,0,1,A,12,16,1,6,7,13,4,6,0,1,0,0
Volendam,FC Emmen,3,1,H,0,0,D,22,21,10,7,7,4,9,3,0,1,0,0
Feyenoord,Groningen,1,0,H,0,0,D,23,6,6,0,10,10,14,3,1,4,0,1
Twente,Heerenveen,3,3,D,1,1,D,18,18,5,5,8,8,6,6,0,3,0,0
Excelsior,Sparta Rotterdam,1,4,A,1,1,D,17,14,5,7,7,4,4,4,0,0,0,0
Waalwijk,PSV Eindhoven,0,1,A,0,1,A,10,23,3,7,9,8,2,4,2,4,0,0
Ajax,Nijmegen,1,0,H,0,0,D,19,5,7,2,17,17,10,2,1,3,0,0
Cambuur,Go Ahead Eagles,4,1,H,2,1,H,15,18,7,3,10,13,4,6,1,1,0,0
FC Emmen,Excelsior,2,0,H,0,0,D,9,11,4,4,10,14,2,6,1,3,0,0
For Sittard,Twente,0,3,A,0,0,D,10,17,3,5,15,8,0,4,3,2,0,0
AZ Alkmaar,Groningen,1,0,H,1,0,H,10,11,3,2,7,8,5,2,0,1,0,0
Sparta Rotterdam,Vitesse,3,1,H,2,1,H,19,9,10,2,12,13,7,3,0,1,0,1
Nijmegen,Utrecht,2,2,D,1,0,H,11,12,6,6,11,19,3,7,1,3,0,0
Heerenveen,Ajax,2,4,A,1,3,A,6,13,4,6,13,11,5,8,2,2,0,0
PSV Eindhoven,Cambuur,5,2,H,1,1,D,25,12,16,5,13,8,6,5,1,1,0,0
Feyenoord,Volendam,2,1,H,0,1,A,25,9,8,2,6,6,9,2,1,1,0,1
Volendam,For Sittard,2,1,H,1,0,H,9,13,2,4,8,11,1,14,3,1,0,0
Utrecht,Go Ahead Eagles,1,2,A,1,1,D,11,18,6,6,13,11,6,3,2,2,0,0
FC Emmen,Sparta Rotterdam,0,2,A,0,1,A,12,15,6,8,8,11,1,8,0,2,0,0
Waalwijk,Nijmegen,1,3,A,0,3,A,15,12,4,7,14,9,2,4,2,1,0,0
Groningen,Heerenveen,0,2,A,0,2,A,11,13,1,5,11,13,5,2,0,1,0,0
Ajax,Feyenoord,2,3,A,2,1,H,12,17,5,5,15,14,8,4,3,5,0,0
Excelsior,Cambuur,4,1,H,4,0,H,6,19,3,9,14,12,4,8,1,0,0,0
Vitesse,PSV Eindhoven,1,1,D,0,1,A,10,13,2,3,11,11,5,5,1,0,0,0
Twente,AZ Alkmaar,2,1,H,2,0,H,18,12,4,3,10,10,6,2,2,1,0,0
AZ Alkmaar,Heerenveen,1,1,D,0,1,A,21,9,7,2,9,11,9,2,5,2,0,0
Excelsior,Twente,0,0,D,0,0,D,6,26,1,8,11,8,7,10,3,1,0,0
Cambuur,FC Emmen,1,2,A,0,0,D,10,13,2,5,17,12,3,5,3,2,0,0
Nijmegen,PSV Eindhoven,2,4,A,0,3,A,12,25,6,11,7,14,3,7,2,2,0,0
Waalwijk,Vitesse,1,0,H,1,0,H,10,16,4,7,9,13,1,2,1,2,0,0
Go Ahead Eagles,Ajax,0,0,D,0,0,D,5,9,2,4,8,12,2,6,2,1,0,0
Sparta Rotterdam,Feyenoord,1,3,A,1,1,D,7,22,5,5,9,7,4,8,1,1,0,0
Utrecht,Volendam,0,0,D,0,0,D,18,8,5,2,11,14,11,7,2,1,0,0
For Sittard,Groningen,3,1,H,2,0,H,8,19,5,4,11,7,3,9,1,0,0,0
Groningen,Utrecht,1,2,A,1,1,D,6,16,1,4,12,9,2,7,4,1,0,0
Vitesse,Go Ahead Eagles,2,0,H,1,0,H,19,9,9,1,10,8,6,2,0,1,0,0
AZ Alkmaar,Sparta Rotterdam,0,1,A,0,1,A,16,11,3,3,16,5,4,4,2,2,0,0
PSV Eindhoven,Excelsior,4,0,H,1,0,H,21,5,9,2,6,9,7,1,0,4,0,0
Heerenveen,Volendam,2,1,H,2,1,H,15,9,9,5,8,13,4,2,1,0,0,0
Twente,Cambuur,4,0,H,3,0,H,30,8,10,3,15,10,7,2,1,2,0,0
FC Emmen,Nijmegen,0,0,D,0,0,D,14,22,4,3,18,15,2,5,1,1,0,0
Ajax,For Sittard,4,0,H,2,0,H,31,9,8,1,10,4,17,4,0,1,0,0
Feyenoord,Waalwijk,5,1,H,3,0,H,22,6,10,2,7,9,7,4,1,1,0,0
Excelsior,Go Ahead Eagles,2,1,H,0,0,D,14,17,3,7,7,10,5,12,0,3,0,0
Waalwijk,Groningen,2,1,H,0,0,D,12,15,3,4,4,12,3,2,0,1,0,0
Sparta Rotterdam,Heerenveen,4,0,H,1,0,H,10,12,4,5,7,10,7,4,1,2,0,0
Nijmegen,Vitesse,1,4,A,0,2,A,13,14,3,4,11,20,7,6,3,3,0,0
Utrecht,Twente,1,0,H,0,0,D,10,19,3,5,13,13,4,8,0,2,0,0
Volendam,PSV Eindhoven,2,3,A,0,2,A,11,8,3,5,8,9,3,2,1,3,0,0
Cambuur,Feyenoord,0,3,A,0,1,A,11,25,1,9,7,8,2,9,2,2,0,0
Ajax,FC Emmen,3,1,H,2,0,H,26,8,10,4,10,3,13,5,2,1,0,0
For Sittard,AZ Alkmaar,0,3,A,0,2,A,11,14,3,6,10,14,1,12,0,0,0,0
Go Ahead Eagles,Waalwijk,3,2,H,2,1,H,25,5,11,3,7,14,10,1,0,1,0,0
Volendam,Cambuur,2,0,H,1,0,H,15,9,7,2,10,9,9,5,0,2,0,0
Heerenveen,FC Emmen,2,3,A,1,0,H,15,14,4,5,7,11,10,5,0,1,0,0
Vitesse,Excelsior,0,0,D,0,0,D,28,6,7,0,6,11,17,3,2,1,0,0
Twente,Sparta Rotterdam,3,3,D,1,2,A,21,17,7,7,7,13,17,6,1,4,0,1
Go Ahead Eagles,For Sittard,2,0,H,1,0,H,15,15,6,3,9,2,6,9,2,0,0,0
PSV Eindhoven,Ajax,3,0,H,1,0,H,11,8,4,2,17,11,5,5,1,3,0,0
Feyenoord,Utrecht,3,1,H,1,0,H,15,6,9,1,0,7,4,0,0,2,0,0
AZ Alkmaar,Waalwijk,3,0,H,1,0,H,16,7,8,1,9,6,8,0,0,1,0,0
Groningen,Nijmegen,0,1,A,0,0,D,14,9,2,3,14,8,4,8,1,0,1,0
Waalwijk,Volendam,4,1,H,2,0,H,11,15,4,4,7,8,4,8,1,0,0,0
Sparta Rotterdam,PSV Eindhoven,0,1,A,0,0,D,5,21,0,4,7,15,2,4,1,1,0,0
Cambuur,Utrecht,0,3,A,0,2,A,5,10,0,1,7,6,4,0,0,1,0,0
Nijmegen,Heerenveen,2,3,A,1,1,D,11,10,3,4,14,19,4,3,0,2,0,0
Ajax,AZ Alkmaar,0,0,D,0,0,D,18,11,3,4,10,10,8,2,1,2,0,0
FC Emmen,Twente,0,3,A,0,0,D,11,16,4,4,6,16,2,2,0,2,0,0
Excelsior,Feyenoord,0,2,A,0,1,A,9,8,4,3,11,10,4,2,0,0,0,0
Go Ahead Eagles,Groningen,1,1,D,1,1,D,14,7,6,2,11,13,6,5,1,4,0,0
For Sittard,Vitesse,2,0,H,0,0,D,7,14,4,2,12,11,5,8,2,1,0,0
Twente,Nijmegen,4,0,H,1,0,H,26,7,11,2,16,7,7,3,2,1,0,0
Volendam,Sparta Rotterdam,2,1,H,1,1,D,11,6,5,2,13,5,6,5,2,2,0,0
Heerenveen,Excelsior,0,0,D,0,0,D,11,15,2,4,10,12,5,6,3,2,0,0
